Name,ID,Has Block,Mod,Class,Display Name
divinerpg:heliosisWrathsword,4312,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanSword,Heliosis Wrathsword
divinerpg:arksianeWrathsword,4313,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanSword,Arksiane Wrathsword
divinerpg:teakerClaw,4314,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanClaw,Teaker Claw
divinerpg:amthirmisClaw,4315,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanClaw,Amthirmis Claw
divinerpg:darvenClaw,4316,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanClaw,Darven Claw
divinerpg:cermileClaw,4317,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanClaw,Cermile Claw
divinerpg:pardimalClaw,4318,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanClaw,Pardimal Claw
divinerpg:quadroticWarclaw,4319,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanClaw,Quadrotic Warclaw
divinerpg:karosWarclaw,4320,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanClaw,Karos Warclaw
divinerpg:heliosisWrathclaw,4321,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanClaw,Heliosis Wrathclaw
divinerpg:arksianeWrathclaw,4322,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanClaw,Arksiane Wrathclaw
divinerpg:eversight,4323,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanEversight,Eversight
divinerpg:everlight,4324,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanSword,Everlight
divinerpg:everbright,4325,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanClaw,Everbright
divinerpg:everArrow,4326,false,divinerpg,net.divinerpg.items.base.ItemMod,Ever Arrow
divinerpg:everfright,4327,false,divinerpg,net.divinerpg.items.base.ItemModBow,Everfright
divinerpg:evernight,4328,false,divinerpg,net.divinerpg.items.vethea.ItemStaff,Evernight
divinerpg:karosRockmaul,4329,false,divinerpg,net.divinerpg.items.vethea.ItemVetheanSword,Karos Rockmaul
divinerpg:teakerArrow,4330,false,divinerpg,net.divinerpg.items.base.ItemMod,Teaker Arrow
divinerpg:darvenArrow,4331,false,divinerpg,net.divinerpg.items.base.ItemMod,Darven Arrow
divinerpg:pardimalArrow,4332,false,divinerpg,net.divinerpg.items.base.ItemMod,Pardimal Arrow
divinerpg:karosArrow,4333,false,divinerpg,net.divinerpg.items.base.ItemMod,Karos Arrow
divinerpg:teakerBow,4334,false,divinerpg,net.divinerpg.items.base.ItemModBow,Teaker Bow
divinerpg:amthirmisBow,4335,false,divinerpg,net.divinerpg.items.base.ItemModBow,Amthirmis Bow
divinerpg:darvenBow,4336,false,divinerpg,net.divinerpg.items.base.ItemModBow,Darven Bow
divinerpg:cermileBow,4337,false,divinerpg,net.divinerpg.items.base.ItemModBow,Cermile Bow
divinerpg:pardimalBow,4338,false,divinerpg,net.divinerpg.items.base.ItemModBow,Pardimal Bow
divinerpg:quadroticWarbow,4339,false,divinerpg,net.divinerpg.items.base.ItemModBow,Quadrotic Warbow
divinerpg:karosWarbow,4340,false,divinerpg,net.divinerpg.items.base.ItemModBow,Karos Warbow
divinerpg:heliosisWrathbow,4341,false,divinerpg,net.divinerpg.items.base.ItemModBow,Heliosis Wrathbow
divinerpg:arksianeWrathbow,4342,false,divinerpg,net.divinerpg.items.base.ItemModBow,Arksiane Wrathbow
divinerpg:dreamFlint,4343,false,divinerpg,net.divinerpg.items.vethea.ItemDreamFlint,Dream Flint
divinerpg:moonClock,4344,false,divinerpg,net.divinerpg.items.vethea.ItemMoonClock,Moon Clock
divinerpg:rockChunks,4345,false,divinerpg,net.divinerpg.items.base.ItemMod,Rock Chunks
divinerpg:nightmareBed,4346,false,divinerpg,net.divinerpg.items.vethea.ItemNightmareBed,Nightmare Bed
divinerpg:degradedHelmet,4347,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Degraded Helmet
divinerpg:degradedMask,4348,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Degraded Mask
divinerpg:degradedHood,4349,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Degraded Hood
divinerpg:degradedChestplate,4350,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Degraded Chestplate
divinerpg:degradedLeggings,4351,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Degraded Leggings
divinerpg:degradedBoots,4352,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Degraded Boots
divinerpg:finishedHelmet,4353,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Finished Helmet
divinerpg:finishedMask,4354,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Finished Mask
divinerpg:finishedHood,4355,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Finished Hood
divinerpg:finishedChestplate,4356,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Finished Chestplate
divinerpg:finishedLeggings,4357,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Finished Leggings
divinerpg:finishedBoots,4358,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Finished Boots
divinerpg:glisteningHelmet,4359,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Glistening Helmet
divinerpg:glisteningMask,4360,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Glistening Mask
divinerpg:glisteningHood,4361,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Glistening Hood
divinerpg:glisteningChestplate,4362,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Glistening Chestplate
divinerpg:glisteningLeggings,4363,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Glistening Leggings
divinerpg:glisteningBoots,4364,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Glistening Boots
divinerpg:demonizedHelmet,4365,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Demonized Helmet
divinerpg:demonizedMask,4366,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Demonized Mask
divinerpg:demonizedHood,4367,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Demonized Hood
divinerpg:demonizedChestplate,4368,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Demonized Chestplate
divinerpg:demonizedLeggings,4369,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Demonized Leggings
divinerpg:demonizedBoots,4370,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Demonized Boots
divinerpg:tormentedHelmet,4371,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Tormented Helmet
divinerpg:tormentedMask,4372,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Tormented Mask
divinerpg:tormentedHood,4373,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Tormented Hood
divinerpg:tormentedChestplate,4374,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Tormented Chestplate
divinerpg:tormentedLeggings,4375,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Tormented Leggings
divinerpg:tormentedBoots,4376,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Tormented Boots
divinerpg:moonbulb,4377,false,divinerpg,net.divinerpg.items.base.ItemFastFood,Moonbulb
divinerpg:moonbulbSeeds,4378,false,divinerpg,net.divinerpg.items.twilight.ItemTwilightSeeds,Moonbulb Seeds
divinerpg:purpleGlowbone,4379,false,divinerpg,net.divinerpg.items.base.ItemFastFood,Purple Glowbone
divinerpg:purpleGlowboneSeeds,4380,false,divinerpg,net.divinerpg.items.twilight.ItemTwilightSeeds,Purple Glowbone Seeds
divinerpg:pinkGlowbone,4381,false,divinerpg,net.divinerpg.items.base.ItemFastFood,Pink Glowbone
divinerpg:pinkGlowboneSeeds,4382,false,divinerpg,net.divinerpg.items.twilight.ItemTwilightSeeds,Pink Glowbone Seeds
divinerpg:skyFlower,4383,false,divinerpg,net.divinerpg.items.vanilla.ItemSkyFlower,Sky Flower
divinerpg:skyPlantSeeds,4384,false,divinerpg,net.divinerpg.items.twilight.ItemTwilightSeeds,Sky Plant Seeds
divinerpg:edenHelmet,4385,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Eden Helmet
divinerpg:edenChestplate,4386,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Eden Chestplate
divinerpg:edenLeggings,4387,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Eden Leggings
divinerpg:edenBoots,4388,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Eden Boots
divinerpg:wildwoodHelmet,4389,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Wildwood Helmet
divinerpg:wildwoodChestplate,4390,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Wildwood Chestplate
divinerpg:wildwoodLeggings,4391,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Wildwood Leggings
divinerpg:wildwoodBoots,4392,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Wildwood Boots
divinerpg:apalachiaHelmet,4393,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Apalachia Helmet
divinerpg:apalachiaChestplate,4394,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Apalachia Chestplate
divinerpg:apalachiaLeggings,4395,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Apalachia Leggings
divinerpg:apalachiaBoots,4396,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Apalachia Boots
divinerpg:skythernHelmet,4397,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Skythern Helmet
divinerpg:skythernChestplate,4398,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Skythern Chestplate
divinerpg:skythernLeggings,4399,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Skythern Leggings
divinerpg:skythernBoots,4400,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Skythern Boots
divinerpg:mortumHelmet,4401,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Mortum Helmet
divinerpg:mortumChestplate,4402,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Mortum Chestplate
divinerpg:mortumLeggings,4403,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Mortum Leggings
divinerpg:mortumBoots,4404,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Mortum Boots
divinerpg:haliteHelmet,4405,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Halite Helmet
divinerpg:haliteChestplate,4406,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Halite Chestplate
divinerpg:haliteLeggings,4407,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Halite Leggings
divinerpg:haliteBoots,4408,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Halite Boots
divinerpg:edenBlade,4409,false,divinerpg,net.divinerpg.items.base.ItemModSword,Eden Blade
divinerpg:wildwoodBlade,4410,false,divinerpg,net.divinerpg.items.base.ItemModSword,Wildwood Blade
divinerpg:apalachiaBlade,4411,false,divinerpg,net.divinerpg.items.base.ItemModSword,Apalachia Blade
divinerpg:skythernBlade,4412,false,divinerpg,net.divinerpg.items.base.ItemModSword,Skythern Blade
divinerpg:mortumBlade,4413,false,divinerpg,net.divinerpg.items.base.ItemModSword,Mortum Blade
divinerpg:haliteBlade,4414,false,divinerpg,net.divinerpg.items.base.ItemModSword,Halite Blade
divinerpg:edenSlicer,4415,false,divinerpg,net.divinerpg.items.base.ItemThrowable,Eden Slicer
divinerpg:wildwoodSlicer,4416,false,divinerpg,net.divinerpg.items.base.ItemThrowable,Wildwood Slicer
divinerpg:apalachiaSlicer,4417,false,divinerpg,net.divinerpg.items.base.ItemThrowable,Apalachia Slicer
divinerpg:skythernSlicer,4418,false,divinerpg,net.divinerpg.items.base.ItemThrowable,Skythern Slicer
divinerpg:mortumSlicer,4419,false,divinerpg,net.divinerpg.items.base.ItemThrowable,Mortum Slicer
divinerpg:haliteSlicer,4420,false,divinerpg,net.divinerpg.items.base.ItemThrowable,Halite Slicer
divinerpg:edenBlitz,4421,false,divinerpg,net.divinerpg.items.twilight.ItemTwilightBlitz,Eden Blitz
divinerpg:wildwoodBlitz,4422,false,divinerpg,net.divinerpg.items.twilight.ItemTwilightBlitz,Wildwood Blitz
divinerpg:apalachiaBlitz,4423,false,divinerpg,net.divinerpg.items.twilight.ItemTwilightBlitz,Apalachia Blitz
divinerpg:skythernBlitz,4424,false,divinerpg,net.divinerpg.items.twilight.ItemTwilightBlitz,Skythern Blitz
divinerpg:mortumBlitz,4425,false,divinerpg,net.divinerpg.items.twilight.ItemTwilightBlitz,Mortum Blitz
divinerpg:haliteBlitz,4426,false,divinerpg,net.divinerpg.items.twilight.ItemTwilightBlitz,Halite Blitz
divinerpg:edenPhaser,4427,false,divinerpg,net.divinerpg.items.base.ItemProjectileShooter,Eden Phaser
divinerpg:wildwoodPhaser,4428,false,divinerpg,net.divinerpg.items.base.ItemProjectileShooter,Wildwood Phaser
divinerpg:apalachiaPhaser,4429,false,divinerpg,net.divinerpg.items.base.ItemProjectileShooter,Apalachia Phaser
divinerpg:skythernPhaser,4430,false,divinerpg,net.divinerpg.items.base.ItemProjectileShooter,Skythern Phaser
divinerpg:mortumPhaser,4431,false,divinerpg,net.divinerpg.items.base.ItemProjectileShooter,Mortum Phaser
divinerpg:halitePhaser,4432,false,divinerpg,net.divinerpg.items.base.ItemProjectileShooter,Halite Phaser
divinerpg:edenArrow,4433,false,divinerpg,net.divinerpg.items.base.ItemMod,Eden Arrow
divinerpg:wildwoodArrow,4434,false,divinerpg,net.divinerpg.items.base.ItemMod,Wildwood Arrow
divinerpg:furyArrow,4435,false,divinerpg,net.divinerpg.items.base.ItemMod,Fury Arrow
divinerpg:edenBow,4436,false,divinerpg,net.divinerpg.items.base.ItemModBow,Eden Bow
divinerpg:wildwoodBow,4437,false,divinerpg,net.divinerpg.items.base.ItemModBow,Wildwood Bow
divinerpg:apalachiaBow,4438,false,divinerpg,net.divinerpg.items.base.ItemModBow,Apalachia Bow
divinerpg:skythernBow,4439,false,divinerpg,net.divinerpg.items.base.ItemModBow,Skythern Bow
divinerpg:mortumBow,4440,false,divinerpg,net.divinerpg.items.base.ItemModBow,Mortum Bow
divinerpg:haliteBow,4441,false,divinerpg,net.divinerpg.items.base.ItemModBow,Halite Bow
divinerpg:twilightBow,4442,false,divinerpg,net.divinerpg.items.base.ItemModBow,Twilight Bow
divinerpg:edenPickaxe,4443,false,divinerpg,net.divinerpg.items.base.ItemModPickaxe,Eden Pickaxe
divinerpg:wildwoodPickaxe,4444,false,divinerpg,net.divinerpg.items.base.ItemModPickaxe,Wildwood Pickaxe
divinerpg:apalachiaPickaxe,4445,false,divinerpg,net.divinerpg.items.base.ItemModPickaxe,Apalachia Pickaxe
divinerpg:skythernPickaxe,4446,false,divinerpg,net.divinerpg.items.base.ItemModPickaxe,Skythern Pickaxe
divinerpg:mortumPickaxe,4447,false,divinerpg,net.divinerpg.items.base.ItemModPickaxe,Mortum Pickaxe
divinerpg:edenAxe,4448,false,divinerpg,net.divinerpg.items.base.ItemModAxe,Eden Axe
divinerpg:wildwoodAxe,4449,false,divinerpg,net.divinerpg.items.base.ItemModAxe,Wildwood Axe
divinerpg:apalachiaAxe,4450,false,divinerpg,net.divinerpg.items.base.ItemModAxe,Apalachia Axe
divinerpg:skythernAxe,4451,false,divinerpg,net.divinerpg.items.base.ItemModAxe,Skythern Axe
divinerpg:mortumAxe,4452,false,divinerpg,net.divinerpg.items.base.ItemModAxe,Mortum Axe
divinerpg:edenShovel,4453,false,divinerpg,net.divinerpg.items.base.ItemModShovel,Eden Shovel
divinerpg:wildwoodShovel,4454,false,divinerpg,net.divinerpg.items.base.ItemModShovel,Wildwood Shovel
divinerpg:apalachiaShovel,4455,false,divinerpg,net.divinerpg.items.base.ItemModShovel,Apalachia Shovel
divinerpg:skythernShovel,4456,false,divinerpg,net.divinerpg.items.base.ItemModShovel,Skythern Shovel
divinerpg:mortumShovel,4457,false,divinerpg,net.divinerpg.items.base.ItemModShovel,Mortum Shovel
divinerpg:angelicHelmet,4458,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Angelic Helmet
divinerpg:angelicChestplate,4459,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Angelic Chestplate
divinerpg:angelicLeggings,4460,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Angelic Leggings
divinerpg:angelicBoots,4461,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Angelic Boots
divinerpg:divineHelmet,4462,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Divine Helmet
divinerpg:divineChestplate,4463,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Divine Chestplate
divinerpg:divineLeggings,4464,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Divine Leggings
divinerpg:divineBoots,4465,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Divine Boots
divinerpg:bedrockHelmet,4466,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Bedrock Helmet
divinerpg:bedrockChestplate,4467,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Bedrock Chestplate
divinerpg:bedrockLeggings,4468,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Bedrock Leggings
divinerpg:bedrockBoots,4469,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Bedrock Boots
divinerpg:realmiteHelmet,4470,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Realmite Helmet
divinerpg:realmiteChestplate,4471,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Realmite Chestplate
divinerpg:realmiteLeggings,4472,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Realmite Leggings
divinerpg:realmiteBoots,4473,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Realmite Boots
divinerpg:eliteRealmiteHelmet,4474,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Elite Realmite Helmet
divinerpg:eliteRealmiteChestplate,4475,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Elite Realmite Chestplate
divinerpg:eliteRealmiteLeggings,4476,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Elite Realmite Leggings
divinerpg:eliteRealmiteBoots,4477,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Elite Realmite Boots
divinerpg:arlemiteHelmet,4478,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Arlemite Helmet
divinerpg:arlemiteChestplate,4479,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Arlemite Chestplate
divinerpg:arlemiteLeggings,4480,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Arlemite Leggings
divinerpg:arlemiteBoots,4481,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Arlemite Boots
divinerpg:rupeeHelmet,4482,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Rupee Helmet
divinerpg:rupeeChestplate,4483,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Rupee Chestplate
divinerpg:rupeeLeggings,4484,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Rupee Leggings
divinerpg:rupeeBoots,4485,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Rupee Boots
divinerpg:yellowRupeeHelmet,4486,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Yellow Rupee Helmet
divinerpg:yellowRupeeChestplate,4487,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Yellow Rupee Chestplate
divinerpg:yellowRupeeLeggings,4488,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Yellow Rupee Leggings
divinerpg:yellowRupeeBoots,4489,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Yellow Rupee Boots
divinerpg:redRupeeHelmet,4490,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Red Rupee Helmet
divinerpg:redRupeeChestplate,4491,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Red Rupee Chestplate
divinerpg:redRupeeLeggings,4492,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Red Rupee Leggings
divinerpg:redRupeeBoots,4493,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Red Rupee Boots
divinerpg:greenRupeeHelmet,4494,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Green Rupee Helmet
divinerpg:greenRupeeChestplate,4495,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Green Rupee Chestplate
divinerpg:greenRupeeLeggings,4496,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Green Rupee Leggings
divinerpg:greenRupeeBoots,4497,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Green Rupee Boots
divinerpg:blueRupeeHelmet,4498,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Blue Rupee Helmet
divinerpg:blueRupeeChestplate,4499,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Blue Rupee Chestplate
divinerpg:blueRupeeLeggings,4500,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Blue Rupee Leggings
divinerpg:blueRupeeBoots,4501,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Blue Rupee Boots
divinerpg:grayRupeeHelmet,4502,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Gray Rupee Helmet
divinerpg:grayRupeeChestplate,4503,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Gray Rupee Chestplate
divinerpg:grayRupeeLeggings,4504,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Gray Rupee Leggings
divinerpg:grayRupeeBoots,4505,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Gray Rupee Boots
divinerpg:krakenHelmet,4506,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Kraken Helmet
divinerpg:krakenChestplate,4507,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Kraken Chestplate
divinerpg:krakenLeggings,4508,false,divinerpg,net.divinerpg.items.base.ItemDivineArmor,Kraken Leggings
