Ore Name,ItemStack,Item ID,Display Name,Wildcard
nuggetIron,1xitem.tconstruct.Materials@19,TConstruct:materials,Iron Nugget,false
nuggetIron,1xitem.beeNugget@0,MagicBees:beeNugget,Iron Nugget,false
nuggetLead,1xitem.ItemNugget@4,Thaumcraft:ItemNugget,Lead Nugget,false
nuggetLead,1xitem.thermalfoundation.material@99,ThermalFoundation:material,Lead Nugget,false
nuggetLead,1xitem.railcraft.nugget@4,Railcraft:nugget,Lead Nugget,false
nuggetLead,1xitem.ImmersiveEngineering.metal@24,ImmersiveEngineering:metal,Lead Nugget,false
nuggetLead,1xitem.beeNugget@4,MagicBees:beeNugget,Lead Nugget,false
nuggetLumium,1xitem.thermalfoundation.material@107,ThermalFoundation:material,Lumium Nugget,false
nuggetManasteel,1xitem.manaResource@17,Botania:manaResource,Manasteel Nugget,false
nuggetManasteel,1xitem.FMResource@2,ForbiddenMagic:FMResource,Manasteel Nugget,false
nuggetManyullyn,1xitem.tconstruct.Materials@30,TConstruct:materials,Manyullyn Nugget,false
nuggetMeat,1xitem.mfr.meat.nugget.cooked@0,MineFactoryReloaded:meat.nugget.cooked,"Cooked ""Meat"" Nugget",false
nuggetMeatRaw,1xitem.mfr.meat.nugget.raw@0,MineFactoryReloaded:meat.nugget.raw,"Raw ""Meat"" Nugget",false
nuggetMithril,1xitem.thermalfoundation.material@102,ThermalFoundation:material,Mana Infused Nugget,false
nuggetNickel,1xitem.thermalfoundation.material@100,ThermalFoundation:material,Ferrous Nugget,false
nuggetNickel,1xitem.ImmersiveEngineering.metal@26,ImmersiveEngineering:metal,Nickel Nugget,false
nuggetObsidian,1xitem.tconstruct.Materials@27,TConstruct:materials,Obsidian Nugget,false
nuggetPigIron,1xitem.tconstruct.Materials@35,TConstruct:materials,Pig Iron Platter,false
nuggetPlatinum,1xitem.thermalfoundation.material@101,ThermalFoundation:material,Shiny Nugget,false
nuggetPulsatingIron,1xitem.itemMaterial@3,EnderIO:itemMaterial,Pulsating Iron Nugget,false
nuggetQuicksilver,1xitem.ItemResource@3,Thaumcraft:ItemResource,Quicksilver,false
nuggetSignalum,1xitem.thermalfoundation.material@106,ThermalFoundation:material,Signalum Nugget,false
nuggetSilver,1xitem.ItemNugget@3,Thaumcraft:ItemNugget,Silver Nugget,false
nuggetSilver,1xitem.thermalfoundation.material@98,ThermalFoundation:material,Silver Nugget,false
nuggetSilver,1xitem.ImmersiveEngineering.metal@25,ImmersiveEngineering:metal,Silver Nugget,false
nuggetSilver,1xitem.beeNugget@3,MagicBees:beeNugget,Silver Nugget,false
nuggetSteel,1xitem.railcraft.nugget@1,Railcraft:nugget,Steel Nugget,false
nuggetSteel,1xitem.ImmersiveEngineering.metal@29,ImmersiveEngineering:metal,Steel Nugget,false
nuggetSteel,1xitem.tconstruct.Materials@33,TConstruct:materials,Steel Nugget,false
nuggetSteel,1xitem.solarexpansion:steelNugget@0,SolarExpansion:steelNugget,Steel Nugget,false
nuggetTerrasteel,1xitem.manaResource@18,Botania:manaResource,Terrasteel Nugget,false
nuggetThaumium,1xitem.ItemNugget@6,Thaumcraft:ItemNugget,Thaumium Nugget,false
nuggetTin,1xitem.ItemNugget@2,Thaumcraft:ItemNugget,Tin Nugget,false
nuggetTin,1xitem.thermalfoundation.material@97,ThermalFoundation:material,Tin Nugget,false
nuggetTin,1xitem.railcraft.nugget@3,Railcraft:nugget,Tin Nugget,false
nuggetTin,1xitem.oreberry@3,TConstruct:oreBerries,Tin Oreberry,false
nuggetTin,1xitem.tconstruct.Materials@21,TConstruct:materials,Tin Nugget,false
nuggetTin,1xitem.beeNugget@2,MagicBees:beeNugget,Tin Nugget,false
nuggetUnstable,1xitem.extrautils:unstableingot@1,ExtraUtilities:unstableingot,Semi-stable Nugget,false
nuggetVibrantAlloy,1xitem.itemMaterial@4,EnderIO:itemMaterial,Vibrant Alloy Nugget,false
nuggetVoid,1xitem.ItemNugget@7,Thaumcraft:ItemNugget,Void metal Nugget,false
obsidian,1xtile.extrautils:color_obsidian@0,ExtraUtilities:color_obsidian,Colored Obsidian (White Frequency),false
obsidian,1xtile.extrautils:color_obsidian@1,ExtraUtilities:color_obsidian,Colored Obsidian (Orange Frequency),false
obsidian,1xtile.extrautils:color_obsidian@2,ExtraUtilities:color_obsidian,Colored Obsidian (Magenta Frequency),false
obsidian,1xtile.extrautils:color_obsidian@3,ExtraUtilities:color_obsidian,Colored Obsidian (Light Blue Frequency),false
obsidian,1xtile.extrautils:color_obsidian@4,ExtraUtilities:color_obsidian,Colored Obsidian (Yellow Frequency),false
obsidian,1xtile.extrautils:color_obsidian@5,ExtraUtilities:color_obsidian,Colored Obsidian (Lime Frequency),false
obsidian,1xtile.extrautils:color_obsidian@6,ExtraUtilities:color_obsidian,Colored Obsidian (Pink Frequency),false
obsidian,1xtile.extrautils:color_obsidian@7,ExtraUtilities:color_obsidian,Colored Obsidian (Gray Frequency),false
obsidian,1xtile.extrautils:color_obsidian@8,ExtraUtilities:color_obsidian,Colored Obsidian (Light Gray Frequency),false
obsidian,1xtile.extrautils:color_obsidian@9,ExtraUtilities:color_obsidian,Colored Obsidian (Cyan Frequency),false
obsidian,1xtile.extrautils:color_obsidian@10,ExtraUtilities:color_obsidian,Colored Obsidian (Purple Frequency),false
obsidian,1xtile.extrautils:color_obsidian@11,ExtraUtilities:color_obsidian,Colored Obsidian (Blue Frequency),false
obsidian,1xtile.extrautils:color_obsidian@12,ExtraUtilities:color_obsidian,Colored Obsidian (Brown Frequency),false
obsidian,1xtile.extrautils:color_obsidian@13,ExtraUtilities:color_obsidian,Colored Obsidian (Green Frequency),false
obsidian,1xtile.extrautils:color_obsidian@14,ExtraUtilities:color_obsidian,Colored Obsidian (Red Frequency),false
obsidian,1xtile.extrautils:color_obsidian@15,ExtraUtilities:color_obsidian,Colored Obsidian (Black Frequency),false
obsidianBlack,1xtile.extrautils:color_obsidian@0,ExtraUtilities:color_obsidian,Colored Obsidian (White Frequency),false
obsidianBlue,1xtile.extrautils:color_obsidian@4,ExtraUtilities:color_obsidian,Colored Obsidian (Yellow Frequency),false
obsidianBrown,1xtile.extrautils:color_obsidian@3,ExtraUtilities:color_obsidian,Colored Obsidian (Light Blue Frequency),false
obsidianCyan,1xtile.extrautils:color_obsidian@6,ExtraUtilities:color_obsidian,Colored Obsidian (Pink Frequency),false
obsidianGray,1xtile.extrautils:color_obsidian@8,ExtraUtilities:color_obsidian,Colored Obsidian (Light Gray Frequency),false
obsidianGreen,1xtile.extrautils:color_obsidian@2,ExtraUtilities:color_obsidian,Colored Obsidian (Magenta Frequency),false
obsidianLightBlue,1xtile.extrautils:color_obsidian@12,ExtraUtilities:color_obsidian,Colored Obsidian (Brown Frequency),false
obsidianLightGray,1xtile.extrautils:color_obsidian@7,ExtraUtilities:color_obsidian,Colored Obsidian (Gray Frequency),false
obsidianLime,1xtile.extrautils:color_obsidian@10,ExtraUtilities:color_obsidian,Colored Obsidian (Purple Frequency),false
obsidianMagenta,1xtile.extrautils:color_obsidian@13,ExtraUtilities:color_obsidian,Colored Obsidian (Green Frequency),false
obsidianOrange,1xtile.extrautils:color_obsidian@14,ExtraUtilities:color_obsidian,Colored Obsidian (Red Frequency),false
obsidianPink,1xtile.extrautils:color_obsidian@9,ExtraUtilities:color_obsidian,Colored Obsidian (Cyan Frequency),false
obsidianPurple,1xtile.extrautils:color_obsidian@5,ExtraUtilities:color_obsidian,Colored Obsidian (Lime Frequency),false
obsidianRed,1xtile.extrautils:color_obsidian@1,ExtraUtilities:color_obsidian,Colored Obsidian (Orange Frequency),false
obsidianRod,1xitem.tconstruct.ToolRod@6,TConstruct:toolRod,Obsidian Tool Rod,false
obsidianWhite,1xtile.extrautils:color_obsidian@15,ExtraUtilities:color_obsidian,Colored Obsidian (Black Frequency),false
obsidianYellow,1xtile.extrautils:color_obsidian@11,ExtraUtilities:color_obsidian,Colored Obsidian (Blue Frequency),false
oreAluminium,1xtile.tconstruct.stoneore@5,TConstruct:SearedBrick,Aluminum Ore,false
oreAluminium,1xtile.tconstruct.gravelore@4,TConstruct:GravelOre,Aluminum Gravel Ore,false
oreAluminum,1xtile.ImmersiveEngineering.ore@1,ImmersiveEngineering:ore,Bauxite Ore,false
oreAluminum,1xtile.tconstruct.stoneore@5,TConstruct:SearedBrick,Aluminum Ore,false
oreAluminum,1xtile.tconstruct.gravelore@4,TConstruct:GravelOre,Aluminum Gravel Ore,false
oreAmber,1xtile.blockCustomOre@7,Thaumcraft:blockCustomOre,Amber Bearing Stone,false
oreAmber,1xtile.gemOre@14,BiomesOPlenty:gemOre,Amber Ore,false
oreApatite,1xtile.for.resources@0,Forestry:resources,Apatite Ore,false
oreArdite,1xtile.tconstruct.stoneore@2,TConstruct:SearedBrick,Ardite Ore,false
oreCertusQuartz,1xtile.appliedenergistics2.OreQuartz@0,appliedenergistics2:tile.OreQuartz,Certus Quartz Ore,false
oreChargedCertusQuartz,1xtile.appliedenergistics2.OreQuartzCharged@0,appliedenergistics2:tile.OreQuartzCharged,Charged Certus Quartz Ore,false
oreCinnabar,1xtile.blockCustomOre@0,Thaumcraft:blockCustomOre,Cinnabar Ore,false
oreCoal,1xtile.oreCoal@0,minecraft:coal_ore,Coal Ore,false
oreCobalt,1xtile.tconstruct.stoneore@1,TConstruct:SearedBrick,Cobalt Ore,false
oreCobalt,1xtile.tconstruct.gravelore@5,TConstruct:GravelOre,Cobalt Gravel Ore,false
oreCopper,1xic2.blockOreCopper@0,IC2:blockOreCopper,Copper Ore,false
oreCopper,1xtile.thermalfoundation.ore@0,ThermalFoundation:Ore,Copper Ore,false
oreCopper,1xtile.for.resources@1,Forestry:resources,Copper Ore,false
oreCopper,1xtile.ImmersiveEngineering.ore@0,ImmersiveEngineering:ore,Copper Ore,false
oreCopper,1xtile.tconstruct.stoneore@3,TConstruct:SearedBrick,Copper Ore,false
oreCopper,1xtile.tconstruct.gravelore@2,TConstruct:GravelOre,Copper Gravel Ore,false
oreCopper,1xtile.projectred.exploration.ore@3,ProjRed|Exploration:projectred.exploration.ore,Copper Ore,false
oreDiamond,1xtile.oreDiamond@0,minecraft:diamond_ore,Diamond Ore,false
oreDiamond,1xtile.railcraft.ore@2,Railcraft:ore,Dark Diamond Ore,false
oreDraconium,1xtile.draconicevolution:draconiumOre@0,DraconicEvolution:draconiumOre,Draconium Ore,false
oreElectrotine,1xtile.projectred.exploration.ore@6,ProjRed|Exploration:projectred.exploration.ore,Electrotine Ore,false
oreEmerald,1xtile.oreEmerald@0,minecraft:emerald_ore,Emerald Ore,false
oreEmerald,1xtile.railcraft.ore@3,Railcraft:ore,Dark Emerald Ore,false
oreFirestone,1xtile.railcraft.ore@5,Railcraft:ore,Firestone Ore,false
oreGold,1xtile.oreGold@0,minecraft:gold_ore,Gold Ore,false
oreGold,1xtile.tconstruct.gravelore@1,TConstruct:GravelOre,Gold Gravel Ore,false
oreInfusedAir,1xtile.blockCustomOre@1,Thaumcraft:blockCustomOre,Air Infused Stone,false
oreInfusedEarth,1xtile.blockCustomOre@4,Thaumcraft:blockCustomOre,Earth Infused Stone,false
oreInfusedEntropy,1xtile.blockCustomOre@6,Thaumcraft:blockCustomOre,Entropy Infused Stone,false
oreInfusedFire,1xtile.blockCustomOre@2,Thaumcraft:blockCustomOre,Fire Infused Stone,false
oreInfusedOrder,1xtile.blockCustomOre@5,Thaumcraft:blockCustomOre,Order Infused Stone,false
oreInfusedWater,1xtile.blockCustomOre@3,Thaumcraft:blockCustomOre,Water Infused Stone,false
oreIron,1xtile.oreIron@0,minecraft:iron_ore,Iron Ore,false
oreIron,1xtile.tconstruct.gravelore@0,TConstruct:GravelOre,Iron Gravel Ore,false
oreIronwood,1xitem.ironwoodRaw@0,TwilightForest:item.ironwoodRaw,Raw Ironwood Materials,false
oreKnightmetal,1xitem.shardCluster@0,TwilightForest:item.shardCluster,Armor Shard Cluster,false
oreLapis,1xtile.oreLapis@0,minecraft:lapis_ore,Lapis Lazuli Ore,false
oreLapis,1xtile.railcraft.ore@4,Railcraft:ore,Dark Lapis Lazuli Ore,false
oreLead,1xic2.blockOreLead@0,IC2:blockOreLead,Lead Ore,false
oreLead,1xtile.thermalfoundation.ore@3,ThermalFoundation:Ore,Lead Ore,false
oreLead,1xtile.ImmersiveEngineering.ore@2,ImmersiveEngineering:ore,Lead Ore,false
oreMalachite,1xtile.gemOre@10,BiomesOPlenty:gemOre,Malachite Ore,false
oreMithril,1xtile.thermalfoundation.ore@6,ThermalFoundation:Ore,Mana Infused Ore,false
oreNickel,1xtile.thermalfoundation.ore@4,ThermalFoundation:Ore,Ferrous Ore,false
oreNickel,1xtile.ImmersiveEngineering.ore@4,ImmersiveEngineering:ore,Nickel Ore,false
orePeridot,1xtile.gemOre@4,BiomesOPlenty:gemOre,Peridot Ore,false
orePeridot,1xtile.projectred.exploration.ore@2,ProjRed|Exploration:projectred.exploration.ore,Peridot Ore,false
orePlatinum,1xtile.thermalfoundation.ore@5,ThermalFoundation:Ore,Shiny Ore,false
orePoorCopper,1xtile.railcraft.ore@9,Railcraft:ore,Poor Copper Ore,false
orePoorGold,1xtile.railcraft.ore@8,Railcraft:ore,Poor Gold Ore,false
orePoorIron,1xtile.railcraft.ore@7,Railcraft:ore,Poor Iron Ore,false
orePoorLead,1xtile.railcraft.ore@11,Railcraft:ore,Poor Lead Ore,false
orePoorTin,1xtile.railcraft.ore@10,Railcraft:ore,Poor Tin Ore,false
oreQuartz,1xtile.netherquartz@0,minecraft:quartz_ore,Nether Quartz Ore,false
oreRedstone,1xtile.oreRedstone@0,minecraft:redstone_ore,Redstone Ore,false
oreRuby,1xtile.gemOre@2,BiomesOPlenty:gemOre,Ruby Ore,false
oreRuby,1xtile.projectred.exploration.ore@0,ProjRed|Exploration:projectred.exploration.ore,Ruby Ore,false
oreSaltpeter,1xtile.railcraft.ore@1,Railcraft:ore,Saltpeter Ore,false
oreSapphire,1xtile.gemOre@12,BiomesOPlenty:gemOre,Sapphire Ore,false
oreSapphire,1xtile.projectred.exploration.ore@1,ProjRed|Exploration:projectred.exploration.ore,Sapphire Ore,false
oreShadow,1xtile.BlockShadowOre@0,TaintedMagic:BlockShadowOre,Shadow Ore,false
oreSilver,1xtile.thermalfoundation.ore@2,ThermalFoundation:Ore,Silver Ore,false
oreSilver,1xtile.ImmersiveEngineering.ore@3,ImmersiveEngineering:ore,Silver Ore,false
oreSilver,1xtile.projectred.exploration.ore@5,ProjRed|Exploration:projectred.exploration.ore,Silver Ore,false
oreSulfur,1xtile.railcraft.ore@0,Railcraft:ore,Sulfur Ore,false
oreTanzanite,1xtile.gemOre@8,BiomesOPlenty:gemOre,Tanzanite Ore,false
oreTin,1xic2.blockOreTin@0,IC2:blockOreTin,Tin Ore,false
oreTin,1xtile.thermalfoundation.ore@1,ThermalFoundation:Ore,Tin Ore,false
oreTin,1xtile.for.resources@2,Forestry:resources,Tin Ore,false
oreTin,1xtile.tconstruct.stoneore@4,TConstruct:SearedBrick,Tin Ore,false
oreTin,1xtile.tconstruct.gravelore@3,TConstruct:GravelOre,Tin Gravel Ore,false
oreTin,1xtile.projectred.exploration.ore@4,ProjRed|Exploration:projectred.exploration.ore,Tin Ore,false
oreTopaz,1xtile.gemOre@6,BiomesOPlenty:gemOre,Topaz Ore,false
oreUranium,1xic2.blockOreUran@0,IC2:blockOreUran,Uranium Ore,false
oreYellorite,1xtile.brOre.0@0,BigReactors:YelloriteOre,Yellorite Ore,false
oreYellorium,1xtile.brOre.0@0,BigReactors:YelloriteOre,Yellorite Ore,false
oreberryAluminium,1xitem.oreberry@4,TConstruct:oreBerries,Aluminum Oreberry,false
oreberryAluminum,1xitem.oreberry@4,TConstruct:oreBerries,Aluminum Oreberry,false
oreberryCopper,1xitem.oreberry@2,TConstruct:oreBerries,Copper Oreberry,false
oreberryEssence,1xitem.oreberry@1,TConstruct:oreBerries,Gold Oreberry,false
oreberryGold,1xitem.oreberry@1,TConstruct:oreBerries,Gold Oreberry,false
oreberryIron,1xitem.oreberry@0,TConstruct:oreBerries,Iron Oreberry,false
oreberryTin,1xitem.oreberry@3,TConstruct:oreBerries,Tin Oreberry,false
orebushAluminium,1xtile.ore.berries.two@0,TConstruct:ore.berries.two,Aluminum Oreberry Bush,false
orebushAluminum,1xtile.ore.berries.two@0,TConstruct:ore.berries.two,Aluminum Oreberry Bush,false
orebushCopper,1xtile.ore.berries.one@2,TConstruct:ore.berries.one,Copper Oreberry Bush,false
orebushEssence,1xtile.ore.berries.two@1,TConstruct:ore.berries.two,Essence Berry Bush,false
orebushGold,1xtile.ore.berries.one@1,TConstruct:ore.berries.one,Gold Oreberry Bush,false
orebushIron,1xtile.ore.berries.one@0,TConstruct:ore.berries.one,Iron Oreberry Bush,false
orebushTin,1xtile.ore.berries.one@3,TConstruct:ore.berries.one,Tin Oreberry Bush,false
paneGlass,1xtile.thinGlass@0,minecraft:glass_pane,Glass Pane,false
paneGlass,1xtile.thinStainedGlass@32767,minecraft:stained_glass_pane,(wildcard),true
paneGlass,1xtile.mfr.stainedglass.pane@32767,MineFactoryReloaded:stainedglass.pane,(wildcard),true
paneGlassBlack,1xtile.thinStainedGlass@15,minecraft:stained_glass_pane,Black Stained Glass Pane,false
paneGlassBlack,1xtile.mfr.stainedglass.pane@15,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Black),false
paneGlassBlue,1xtile.thinStainedGlass@11,minecraft:stained_glass_pane,Blue Stained Glass Pane,false
paneGlassBlue,1xtile.mfr.stainedglass.pane@11,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Blue),false
paneGlassBrown,1xtile.thinStainedGlass@12,minecraft:stained_glass_pane,Brown Stained Glass Pane,false
paneGlassBrown,1xtile.mfr.stainedglass.pane@12,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Brown),false
paneGlassColorless,1xtile.thinGlass@0,minecraft:glass_pane,Glass Pane,false
paneGlassCyan,1xtile.thinStainedGlass@9,minecraft:stained_glass_pane,Cyan Stained Glass Pane,false
paneGlassCyan,1xtile.mfr.stainedglass.pane@9,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Cyan),false
paneGlassGray,1xtile.thinStainedGlass@7,minecraft:stained_glass_pane,Gray Stained Glass Pane,false
paneGlassGray,1xtile.mfr.stainedglass.pane@7,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Gray),false
paneGlassGreen,1xtile.thinStainedGlass@13,minecraft:stained_glass_pane,Green Stained Glass Pane,false
paneGlassGreen,1xtile.mfr.stainedglass.pane@13,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Green),false
paneGlassLightBlue,1xtile.thinStainedGlass@3,minecraft:stained_glass_pane,Light Blue Stained Glass Pane,false
paneGlassLightBlue,1xtile.mfr.stainedglass.pane@3,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Light Blue),false
paneGlassLightGray,1xtile.thinStainedGlass@8,minecraft:stained_glass_pane,Light Gray Stained Glass Pane,false
paneGlassLightGray,1xtile.mfr.stainedglass.pane@8,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Light Gray),false
paneGlassLime,1xtile.thinStainedGlass@5,minecraft:stained_glass_pane,Lime Stained Glass Pane,false
paneGlassLime,1xtile.mfr.stainedglass.pane@5,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Lime),false
paneGlassMagenta,1xtile.thinStainedGlass@2,minecraft:stained_glass_pane,Magenta Stained Glass Pane,false
paneGlassMagenta,1xtile.mfr.stainedglass.pane@2,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Magenta),false
paneGlassOrange,1xtile.thinStainedGlass@1,minecraft:stained_glass_pane,Orange Stained Glass Pane,false
paneGlassOrange,1xtile.mfr.stainedglass.pane@1,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Orange),false
paneGlassPink,1xtile.thinStainedGlass@6,minecraft:stained_glass_pane,Pink Stained Glass Pane,false
paneGlassPink,1xtile.mfr.stainedglass.pane@6,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Pink),false
paneGlassPurple,1xtile.thinStainedGlass@10,minecraft:stained_glass_pane,Purple Stained Glass Pane,false
paneGlassPurple,1xtile.mfr.stainedglass.pane@10,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Purple),false
paneGlassRed,1xtile.thinStainedGlass@14,minecraft:stained_glass_pane,Red Stained Glass Pane,false
paneGlassRed,1xtile.mfr.stainedglass.pane@14,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Red),false
paneGlassWhite,1xtile.thinStainedGlass@0,minecraft:stained_glass_pane,White Stained Glass Pane,false
paneGlassWhite,1xtile.mfr.stainedglass.pane@0,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (White),false
paneGlassYellow,1xtile.thinStainedGlass@4,minecraft:stained_glass_pane,Yellow Stained Glass Pane,false
paneGlassYellow,1xtile.mfr.stainedglass.pane@4,MineFactoryReloaded:stainedglass.pane,Stained Glass Pane (Yellow),false
paperRod,1xitem.tconstruct.ToolRod@9,TConstruct:toolRod,Paper Tool Rod,false
pearlEnder,1xitem.enderPearl@0,minecraft:ender_pearl,Ender Pearl,false
pearlEnderEye,1xitem.eyeOfEnder@0,minecraft:ender_eye,Eye of Ender,false
pearlFluix,1xitem.appliedenergistics2.ItemMaterial@9,appliedenergistics2:item.ItemMultiMaterial,Fluix Pearl,false
pebble,1xitem.manaResource@21,Botania:manaResource,Pebble,false
pestleAndMortar,1xitem.pestleAndMortar@0,Botania:pestleAndMortar,Pestle and Mortar,false
petalBlack,1xitem.petal@15,Botania:petal,Mystical Black Petal,false
petalBlue,1xitem.petal@11,Botania:petal,Mystical Blue Petal,false
petalBrown,1xitem.petal@12,Botania:petal,Mystical Brown Petal,false
petalCyan,1xitem.petal@9,Botania:petal,Mystical Cyan Petal,false
petalGray,1xitem.petal@7,Botania:petal,Mystical Gray Petal,false
petalGreen,1xitem.petal@13,Botania:petal,Mystical Green Petal,false
petalLightBlue,1xitem.petal@3,Botania:petal,Mystical Light Blue Petal,false
petalLightGray,1xitem.petal@8,Botania:petal,Mystical Light Gray Petal,false
petalLime,1xitem.petal@5,Botania:petal,Mystical Lime Petal,false
petalMagenta,1xitem.petal@2,Botania:petal,Mystical Magenta Petal,false
petalOrange,1xitem.petal@1,Botania:petal,Mystical Orange Petal,false
petalPink,1xitem.petal@6,Botania:petal,Mystical Pink Petal,false
