Category,Name,Key,Parents,ParentsHidden,Siblings,PermWarp,StickyWarp,Tag,ItemTrigger,EntityTrigger,AspectTrigger
FORBIDDEN,Enchantment: Impact,IMPACT,MORPHTOOLS;ELEMENTALSHOVEL,,,0,0,8xPerditio;10xInstrumentum;16xPerfodio;10xInvidia,,,
FORBIDDEN,Wrath Cage,WRATHCAGE,FORK,INFUSION;THAUMIUM;DISTILESSENTIA,,2,1,5xIra;3xMachina;2xBestia,,,
FORBIDDEN,Elementium Caps,CAP_elementium,ROD_dreamwood_staff,,,0,0,8xIgnis;12xPraecantatio;8xAqua;8xAer;8xTerra,,,
FORBIDDEN,Umbral Rose,BLACKFLOWER,,,,0,0,3xHerba;2xSensus;4xTenebrae,,,Sensus
FORBIDDEN,Euclidaisy,EUCLIDAISY,BOTANY;INFUSION,,,0,0,8xHerba;4xPraecantatio;12xAuram,,,
FORBIDDEN,Chameleon Tools,MORPHTOOLS,NETHERSHARDS,THAUMIUM;INFUSIONENCHANTMENT,,2,2,2xInstrumentum;3xInvidia;2xPermutatio,,,
FORBIDDEN,Shovel of the Purifier,TAINTSHOVEL,THAUMIUM;INFUSION;ETHEREALBLOOM,,,0,0,3xVitreus;2xVitium;1xInstrumentum,,,
FORBIDDEN,Terrasteel Caps,CAP_terrasteel,CAP_manasteel,,,0,0,1xPotentia;1xMetallum,,,
FORBIDDEN,Tainthistle,TAINTHISTLE,BOTANY;INFUSION,,,0,0,8xHerba;10xVitium;4xPraecantatio,,,
FORBIDDEN,Wand Focus: Blink,FOCUSBLINK,NETHERSHARDS;INFUSION,,,0,0,3xIter;3xPerditio;3xInfernus;6xDesidia,,,
gadomancy,Sensitivity Boost,GADOMANCY.FAMILIAR_RANGE,GADOMANCY.ETHEREAL_FAMILIAR,,,0,0,8xPraecantatio;8xAlienis;4xOrdo,,,
gadomancy,Golem Core: Harvest,GADOMANCY.PSEUDO.COREHARVEST,,COREHARVEST,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.fames,GADOMANCY.AURA.fames,,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.tempestas,GADOMANCY.AURA.tempestas,,,,0,0,,,,
gadomancy,Arcane Dropper,GADOMANCY.ARCANEDROPPER,DISTILESSENTIA;GADOMANCY.PSEUDO.BELLOWS,,,0,0,4xOrdo;6xAer;5xTerra;5xSensus;7xMachina,,,
gadomancy,Frequency Emission Overdrive,GADOMANCY.FAMILIAR_SPEED,GADOMANCY.FAMILIAR_DAMAGE;GADOMANCY.FAMILIAR_RANGE;PRIMPEARL,,,0,0,10xMotus;4xPraecantatio;4xAuram,,,
gadomancy,Armor Disguise,GADOMANCY.ARMORDISGUISE,GADOMANCY.PSEUDO.INFUSIONENCHANTMENT,,,0,0,8xLimus;4xPraecantatio;4xTutamen,,,
gadomancy,tc.research_name.GADOMANCY.AURA.terra,GADOMANCY.AURA.terra,,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.motus,GADOMANCY.AURA.motus,,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.sano,GADOMANCY.AURA.sano,,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.arbor,GADOMANCY.AURA.arbor,,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.gelum,GADOMANCY.AURA.gelum,,,,0,0,,,,
gadomancy,Gate of the Voidwalkers,GADOMANCY.E_PORTAL_CREATOR,GADOMANCY.NODE_MANIPULATOR;GADOMANCY.PSEUDO.OCULUS,,,2,2,6xAlienis;10xTenebrae;8xIter;10xAuram;6xVacuos;4xMachina,,,
gadomancy,Warded Jars and Labels,GADOMANCY.PSEUDO.JARLABEL,,JARLABEL,,0,0,,,,
gadomancy,Growing Nodes,GADOMANCY.GROWING,GADOMANCY.NODE_MANIPULATOR,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.vitreus,GADOMANCY.AURA.vitreus,,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.venenum,GADOMANCY.AURA.venenum,,,,0,0,,,,
gadomancy,Core Cleaning,GADOMANCY.CLEAN_AURA_CORE,GADOMANCY.AURA_CORE,,,0,0,8xSano;6xAuram;8xPraecantatio;10xAqua,,,
gadomancy,Sticky Jars,GADOMANCY.STICKYJAR,GADOMANCY.PSEUDO.JARLABEL,,,0,0,8xLimus;8xTerra,,,
gadomancy,Advanced Essentia Storage ,GADOMANCY.PSEUDO.ESSENTIARESERVOIR,,ESSENTIARESERVOIR,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.auram,GADOMANCY.AURA.auram,,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.tenebrae,GADOMANCY.AURA.tenebrae,,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.alienis,GADOMANCY.AURA.alienis,,,,0,0,,,,
gadomancy,Wand Recharge Pedestal,GADOMANCY.PSEUDO.WANDPED,,WANDPED,,0,0,,,,
gadomancy,Book of Knowledge,GADOMANCY.KNOWLEDGE_BOOK,GADOMANCY.AURA_CORE;GOGGLES;THAUMATORIUM,,,1,1,12xCognitio;8xPraecantatio;6xMotus;10xOrdo;8xMachina;8xFabrico,1xitem.ItemAuraCore@5,,
gadomancy,tc.research_name.GADOMANCY.AURA.praecantatio,GADOMANCY.AURA.praecantatio,,,,0,0,,,,
gadomancy,Golem Core: Break,GADOMANCY.GOLEMCOREBREAK,GADOMANCY.PSEUDO.COREHARVEST;ELEMENTALAXE;ELEMENTALPICK;ELEMENTALSHOVEL,,,0,0,8xInstrumentum;8xPerditio;8xMachina,,,
gadomancy,tc.research_name.GADOMANCY.AURA.lucrum,GADOMANCY.AURA.lucrum,,,,0,0,,,,
gadomancy,Corrosive Venom,GADOMANCY.FAMILIAR_POISON,GADOMANCY.ETHEREAL_FAMILIAR,,,0,0,8xVenenum;4xTelum;4xPerditio,,,
gadomancy,Aura Effects,GADOMANCY.AURA_EFFECTS,GADOMANCY.AURA_PYLON,,,0,0,6xAuram;8xCognitio;4xPraecantatio;4xOrdo,,,
gadomancy,tc.research_name.GADOMANCY.AURA.spiritus,GADOMANCY.AURA.spiritus,,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.lux,GADOMANCY.AURA.lux,,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.telum,GADOMANCY.AURA.telum,,,,0,0,,,,
gadomancy,Void metal,GADOMANCY.PSEUDO.VOIDMETAL,,VOIDMETAL,,0,0,,,,
gadomancy,Destroying Behavior,GADOMANCY.GROWING_ATTACK,GADOMANCY.GROWING,,,0,0,,,,
gadomancy,Aura Core,GADOMANCY.AURA_CORE,INFUSION;THAUMIUM,,,0,0,22xAuram;10xPraecantatio;8xAer;8xAqua;8xTerra;8xIgnis;8xOrdo;8xPerditio,,,
gadomancy,Silverwood Golems,GADOMANCY.GOLEMSILVERWOOD,GADOMANCY.PSEUDO.GOLEMTALLOW,,,0,0,10xMotus;10xArbor;8xPraecantatio;8xOrdo;6xCorpus;5xPermutatio,,,
gadomancy,Ethereal Familiar,GADOMANCY.ETHEREAL_FAMILIAR,RUNICARMOR,,,0,0,8xPraecantatio;6xIgnis;4xAuram,,,
gadomancy,tc.research_name.GADOMANCY.AURA.perfodio,GADOMANCY.AURA.perfodio,,,,0,0,,,,
gadomancy,Secrets of growth,GADOMANCY.GROWING_GROWTHCLUE,GADOMANCY.GROWING_AGGRESSION;GADOMANCY.GROWING_GROWTH;GADOMANCY.GROWING_ATTACK,,,2,1,10xAuram;15xPraecantatio;5xAlienis;12xVacuos;12xPotentia;8xPerditio;3xMortuus;10xLucrum;10xFames;12xMachina;12xTenebrae,,,
gadomancy,tc.research_name.GADOMANCY.AURA.exanimis,GADOMANCY.AURA.exanimis,,,,0,0,,,,
gadomancy,Aura Pylon,GADOMANCY.AURA_PYLON,GADOMANCY.AURA_CORE;TUBEFILTER,,,0,0,12xOrdo;20xAuram;12xPraecantatio;8xMachina,1xitem.ItemAuraCore@2,,
gadomancy,tc.research_name.GADOMANCY.AURA.perditio,GADOMANCY.AURA.perditio,,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.fabrico,GADOMANCY.AURA.fabrico,,,,0,0,,,,
gadomancy,Enervation,GADOMANCY.FAMILIAR_WEAKNESS,GADOMANCY.ETHEREAL_FAMILIAR,,,0,0,8xVinculum;8xTelum;6xVitium,,,
gadomancy,tc.research_name.GADOMANCY.AURA.cognitio,GADOMANCY.AURA.cognitio,,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.vinculum,GADOMANCY.AURA.vinculum,,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.bestia,GADOMANCY.AURA.bestia,,,,0,0,,,,
gadomancy,Opening the Eye,GADOMANCY.PSEUDO.OCULUS,,OCULUS,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.potentia,GADOMANCY.AURA.potentia,,,,0,0,,,,
gadomancy,Essentia Condenser,GADOMANCY.ESSENTIA_COMPRESSOR,GADOMANCY.AURA_CORE;GADOMANCY.PSEUDO.ESSENTIARESERVOIR,,,2,1,12xVacuos;10xAqua;12xPerditio;6xPraecantatio;12xMachina,1xitem.ItemAuraCore@3,,
gadomancy,tc.research_name.GADOMANCY.AURA.herba,GADOMANCY.AURA.herba,,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.ignis,GADOMANCY.AURA.ignis,,,,0,0,,,,
gadomancy,Growing Behavior,GADOMANCY.GROWING_GROWTH,GADOMANCY.GROWING,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.mortuus,GADOMANCY.AURA.mortuus,,,,0,0,,,,
gadomancy,Arcane Packager,GADOMANCY.ARCANE_PACKAGER,GADOMANCY.AURA_CORE;WARDEDARCANA,,,0,0,12xAer;16xMachina;10xVacuos;10xPraecantatio,1xitem.ItemAuraCore@1,,
gadomancy,Automated Infusion,GADOMANCY.INFUSIONCLAW,FOCUSPRIMAL;GADOMANCY.PSEUDO.VOIDMETAL;GADOMANCY.PSEUDO.WANDPED;COREUSE,,,0,0,8xAlienis;8xMachina;8xPraecantatio;8xOrdo;4xTenebrae,,,
gadomancy,Golemic Shielding,GADOMANCY.GOLEMRUNICSHIELD,GADOMANCY.GOLEMSILVERWOOD,,,0,0,16xAuram;6xTutamen;4xPraecantatio;8xMotus,,,
gadomancy,Arcane Bellows,GADOMANCY.PSEUDO.BELLOWS,,BELLOWS,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.iter,GADOMANCY.AURA.iter,,,,0,0,,,,
gadomancy,Golem Core: Guard,GADOMANCY.PSEUDO.COREGUARD,,COREGUARD,,0,0,,,,
gadomancy,Enervation Field Emitter,GADOMANCY.BLOCK_PROTECTOR,GADOMANCY.STICKYJAR,,,0,0,10xOrdo;8xTutamen;12xTerra;10xLux;8xAuram,,,
gadomancy,tc.research_name.GADOMANCY.AURA.vitium,GADOMANCY.AURA.vitium,,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.sensus,GADOMANCY.AURA.sensus,,,,0,0,,,,
gadomancy,Golem Core: Bodyguard,GADOMANCY.GOLEMCOREBODYGUARD,BOOTSTRAVELLER;ELEMENTALSWORD;GADOMANCY.PSEUDO.COREGUARD,,,0,0,8xInstrumentum;8xOrdo;10xMachina;8xTutamen;8xTelum,,,
gadomancy,Infusion Enchantment,GADOMANCY.PSEUDO.INFUSIONENCHANTMENT,,INFUSIONENCHANTMENT,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.pannus,GADOMANCY.AURA.pannus,,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.volatus,GADOMANCY.AURA.volatus,,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.humanus,GADOMANCY.AURA.humanus,,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.victus,GADOMANCY.AURA.victus,,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.aer,GADOMANCY.AURA.aer,,,,0,0,,,,
gadomancy,tc.research_name.GADOMANCY.AURA.ordo,GADOMANCY.AURA.ordo,,,,0,0,,,,
gadomancy,Thaumic Sight,GADOMANCY.REVEALER,GADOMANCY.PSEUDO.INFUSIONENCHANTMENT;GOGGLES,,,0,0,4xSensus;4xPraecantatio,,,
gadomancy,tc.research_name.GADOMANCY.AURA.limus,GADOMANCY.AURA.limus,,,,0,0,,,,
gadomancy,Aggressive Behavior,GADOMANCY.GROWING_AGGRESSION,GADOMANCY.GROWING,,,0,0,,,,
gadomancy,Mirrored Jars,GADOMANCY.REMOTEJAR,GADOMANCY.PSEUDO.JARLABEL;MIRRORESSENTIA,,,0,0,4xAqua;8xMachina;4xTerra;8xOrdo,,,
gadomancy,tc.research_name.GADOMANCY.AURA.tutamen,GADOMANCY.AURA.tutamen,,,,0,0,,,,
gadomancy,Node Manipulator,GADOMANCY.NODE_MANIPULATOR,GADOMANCY.PSEUDO.VOIDMETAL;WANDPEDFOC;PAVEWARD;GADOMANCY.PSEUDO.WANDPED,,,2,2,8xAlienis;6xAuram;4xTenebrae;8xPraecantatio;4xLucrum;10xVacuos;6xMachina;4xPermutatio,,,
gadomancy,tc.research_name.GADOMANCY.AURA.aqua,GADOMANCY.AURA.aqua,,,,0,0,,,,
gadomancy,Lightning Impact,GADOMANCY.FAMILIAR_SHOCK,GADOMANCY.ETHEREAL_FAMILIAR,,,0,0,4xTempestas;4xTelum;8xAer,,,
gadomancy,Flash Burn,GADOMANCY.FAMILIAR_FIRE,GADOMANCY.ETHEREAL_FAMILIAR,,,0,0,8xIgnis;4xTelum;4xPraecantatio,,,
gadomancy,Tallow Golems,GADOMANCY.PSEUDO.GOLEMTALLOW,,GOLEMTALLOW,,0,0,,,,
gadomancy,Arc Amplification,GADOMANCY.FAMILIAR_DAMAGE,GADOMANCY.ETHEREAL_FAMILIAR;VOIDMETAL,,,0,0,8xTelum;8xPotentia;4xPraecantatio,,,
gadomancy,tc.research_name.GADOMANCY.AURA.instrumentum,GADOMANCY.AURA.instrumentum,,,,0,0,,,,
MAGICBEES,Thaumium Scoop,MB_Scoop,,THAUMIUM,,0,0,1xInstrumentum;1xPraecantatio;1xAer,,,
MAGICBEES,Essence of Lost Time,MB_EssenceTime,MB_EssenceUnstable,,,0,0,1xTempus;1xPraecantatio,,,
MAGICBEES,Apimancy,MB_Root,,,,0,0,,,,
MAGICBEES,Essence of Everlasting Durability,MB_EssenceArmor,MB_EssenceLife,,,0,0,1xTutamen;1xPraecantatio,,,
MAGICBEES,Thaumium Grafter,MB_Grafter,MB_Scoop,,,0,0,1xInstrumentum;1xArbor;1xLucrum,,,
MAGICBEES,Essence of False Life,MB_EssenceLife,,CRUCIBLE,,0,0,1xVictus;1xPraecantatio,,,
MAGICBEES,Essence of Scornful Oblivion,MB_EssenceOblivion,MB_DimensionalSingularity,,,0,0,1xVacuos;1xFames;1xTempus,,,
MAGICBEES,Vis Apiary Booster,MB_VisAuraProvider,,VISPOWER,,0,0,1xPraecantatio;1xPotentia;1xAuram,,,
MAGICBEES,Lore Fragments,MB_LoreFragment,MB_Root,,,0,0,,,,
MAGICBEES,Magic Frame,MB_FrameMagic,,,,0,0,1xInstrumentum;1xTutamen,,,
MAGICBEES,Essence of Fickle Permanence,MB_EssenceUnstable,MB_EssenceLife,,,0,0,1xPerditio;1xOrdo,,,
MAGICBEES,Essence of a Shallow Grave,MB_EssenceDeath,MB_EssenceUnstable,,,0,0,1xMortuus;1xPraecantatio,,,
MAGICBEES,Dimensional Singularity,MB_DimensionalSingularity,MB_FrameMagic;MB_EssenceTime;MB_EssenceDeath,,,0,0,1xAlienis;1xTempus;1xVacuos,,,
TM,Shard of Creation,CREATIONSHARD,TMELDRITCHMAJOR,INFUSION;PRIMPEARL,,5,4,16xIgnis;16xAqua;16xTerra;16xAer;16xOrdo;16xPerditio,,,
TM,Wand Foci,TMFOCUSFIRE,,,,0,0,,,,
TM,Void Fortress Armor,VOIDFORTRESS,TMELDRITCHMAJOR,INFUSION;INFUSION;INFUSION;ARMORVOIDFORTRESS;ARMORFORTRESS,,1,1,5xTutamen;3xAlienis;3xTenebrae;5xVacuos,,,
TM,Wand Focus: Mage's Mace,MACEFOCUS,TMFOCUSFIRE,INFUSION;THAUMIUM,,0,0,10xPerditio;4xTerra;6xTelum;8xPraecantatio,,,
TM,Wand Focus: Dark Matter,ELDRITCHFOCUS,TMFOCUSFIRE;TAINTFOCUS;FOCUSSHARD;FOCUSLUMOS;MACEFOCUS;FOCUSTAINTEDBLAST;BLOODLUSTUPGRADE,INFUSION;OUTERREV,,4,3,22xAlienis;14xPerditio;4xAer;6xTenebrae,,,
TM,Cloth Caps,CAP_cloth,,CAP_gold;ENCHFABRIC,,0,0,4xPraecantatio;4xPannus,,,
TM,Shadow-Imbued Cloth,SHADOWCLOTH,ENCHFABRIC;SHADOWMETAL,,,0,0,1xPannus;1xTenebrae,,,
TM,Boots of the Voidwalker,VOIDWALKERBOOTS,TMELDRITCHMAJOR,INFUSION;PRIMPEARL;BOOTSTRAVELLER;SHADOWCLOTH;ARMORVOIDFORTRESS,,0,0,4xPraecantatio;8xTenebrae;8xTutamen;8xAlienis,,,
TM,Wand Focus: Meteorology,FOCUSWEATHER,CREATION,INFUSION;FOCUSFROST;FOCUSSHOCK,,0,0,4xIgnis;8xAqua;4xTerra;4xAer;4xOrdo;4xPerditio;4xTempestas,,,
TM,Thaumic Disassembler,THAUMICDISASSEMBLER,TMELDRITCHMAJOR,INFUSION;THAUMIUM;VOIDMETAL;PRIMPEARL,,0,0,4xMetallum;8xTelum;4xInstrumentum,,,
TM,Tainted Inscription,INSCRIPTIONTAINT,THAUMIUMKATANA,INFUSION;TAINTFOCUS,,1,1,8xVitium;4xCorpus;6xMetallum,,,
TM,Warpwood Tree,WARPTREE,EVILSHARDS,INFUSION;SHADOWMETAL,,0,0,4xAlienis;4xTenebrae;4xVitium;4xArbor,,,
TM,Tier 5 Upgrade: Bloodlust,BLOODLUSTUPGRADE,MACEFOCUS,CRYSTALDAGGER;FOCALMANIPULATION,,2,1,4xPraecantatio;8xSano;8xTelum,,,
TM,Volcanic Inscription,INSCRIPTIONFIRE,THAUMIUMKATANA,INFUSION;FOCUSFIRE,,0,0,8xIgnis;4xLux;6xMetallum,,,
TM,Shadowmetal,SHADOWMETAL,TAINTEDMAGIC,,,0,0,1xMetallum;1xTenebrae;1xPraecantatio,,,
TM,Voidmetal Goggles of Revealing,VOIDGOGGLES,WARPEDGOGGLES,INFUSION;VOIDMETAL,,1,1,8xVacuos;4xTenebrae;6xPraecantatio;12xSensus;2xVitreus,,,
TM,Crystal Blood,CRYSTALDAGGER,TAINTEDMAGIC,ENCHFABRIC;ESSENTIACRYSTAL;ELDRITCHMINOR,,1,1,4xTelum;4xIgnis;4xSano,,,
TM,Wand Focus: Lumos,FOCUSLUMOS,TMFOCUSFIRE,FOCUSFIRE,,0,0,16xIgnis;24xLux;8xPotentia,,,
TM,Wand Focus: Tainted Storm,TAINTFOCUS,TMFOCUSFIRE,INFUSION;SHADOWMETAL;INFUSION;BOTTLETAINT;FOCUSFIRE;EVILSHARDS,,2,1,4xVitium;4xAqua;4xLimus;4xAer,,,
TM,Advanced Crimson Forgery,PRAETORARMOR,KNIGHTROBES,INFUSION;INFUSION;INFUSION;CRIMSONROBES;TMELDRITCHMAJOR;VOIDMETAL,,0,0,4xPannus;4xTenebrae;4xTutamen;4xAlienis,,,
TM,Voidsent Blood,VOIDSENTBLOOD,PRAETORARMOR,,,1,1,14xVacuos;8xTenebrae;18xTutamen;4xAuram,,,
TM,Voidwalker's Sash of Runic Shielding,VOIDSASH,VOIDWALKERBOOTS,INFUSION;PRIMPEARL,,2,2,4xVacuos;8xMetallum;4xTutamen,,,
TM,Warped Goggles Of Revealing,WARPEDGOGGLES,SHADOWMETAL,INFUSION;TAINTEDMAGIC;GOGGLES,,0,0,8xTutamen;4xAlienis;4xTenebrae,,,
TM,Edge of the Primordials,PRIMALBLADE,CREATION,INFUSION;VOIDMETAL;PRIMALCRUSHER;EVILSHARDS;CRYSTALDAGGER,,2,2,1xPraecantatio;1xAlienis;1xTelum;1xVacuos;1xAuram,,,
TM,Crimson Seamstry,CRIMSONROBES,CRYSTALDAGGER,,,0,0,4xPannus;4xPermutatio;4xTutamen,,,
TM,Unbalanced Shards,EVILSHARDS,TAINTEDMAGIC,,,0,0,4xVitreus;4xTenebrae,,,
TM,Wand Focus: Tainted Shockwave,FOCUSTAINTEDBLAST,TAINTFOCUS,INFUSION;FOCUSFIRE;ELDRITCHMINOR;FOCUSSHOCK,,2,2,20xPraecantatio;12xVitium;6xAer;12xMotus,,,
TM,Crimson Blade,CRIMSONBLADE,PRAETORARMOR,INFUSION,,2,1,8xPerditio;2xAlienis;16xTelum;6xVacuos,,,
TM,Undead Inscription,INSCRIPTIONUNDEAD,THAUMIUMKATANA,INFUSION;BATHSALTS,,2,2,8xSano;4xExanimis;6xMetallum,,,
TM,Magic Funguar,MAGICFUNGUAR,,,,0,0,2xPraecantatio;4xFames;2xHerba,,,
TM,Thaumium Fortress Blade,THAUMIUMKATANA,TMARMORFORTRESS,INFUSION;ARMORFORTRESS,,0,0,8xMetallum;4xPraecantatio;6xTelum,,,
TM,Warpwood Staff Core,ROD_warpwood_staff,ROD_warpwood,,,0,0,4xArbor;4xTenebrae;4xAlienis,,,
TM,Wand Focus: Vis Shard,FOCUSSHARD,TMFOCUSFIRE,FOCUSFIRE;EVILSHARDS,,0,0,2xVitreus;4xPraecantatio;6xMotus,,,
TM,A Disturbing Find,TAINTEDMAGIC,,,,0,0,,,,
TM,Voidmetal Fortress Blade,VOIDMETALKATANA,VOIDFORTRESS,INFUSION;THAUMIUMKATANA,,2,2,16xMetallum;8xPraecantatio;12xTelum;12xVacuos,,,
TM,Shadowmetal Fortress Blade,SHADOWMETALKATANA,SHADOWFORTRESSARMOR,INFUSION;VOIDMETALKATANA,,3,3,16xMetallum;8xPraecantatio;12xTelum;12xVacuos;14xTenebrae,,,
TM,Eldritch Revelation,TMELDRITCHMAJOR,,,,0,0,,,,
TM,Thaumium Fortress Armor,TMARMORFORTRESS,,,,0,0,,,,
TM,Shadow-Imbued Cloth Caps,CAP_shadowcloth,SHADOWCLOTH,CAP_cloth;CAP_thaumium,,0,0,16xPraecantatio;8xPannus;16xVacuos;8xTenebrae,,,
TM,Creation,CREATION,CREATIONSHARD,,,0,0,4xPraecantatio,,,
TM,Shadow Fortress Armor,SHADOWFORTRESSARMOR,SHADOWMETAL,INFUSION;INFUSION;INFUSION;VOIDFORTRESS;TMELDRITCHMAJOR;EVILSHARDS,,2,1,4xMetallum;8xTenebrae;8xTutamen;2xVacuos,,,
TM,Warpwood Wand Rod,ROD_warpwood,WARPTREE;VOIDMETAL;PRIMPEARL;ROD_primal_staff,INFUSION;SHADOWMETAL,,3,2,4xArbor;4xTenebrae;4xAlienis,,,
TM,Flyte Charm,FLYTECHARM,CREATION,VOIDSASH;PRIMALARROW,,0,0,15xVolatus;20xAer;8xSensus;12xPraecantatio,,,
TM,Wand Focus: Time,FOCUSTIME,CREATION,INFUSION;FOCUSPORTABLEHOLE;FOCUSFIRE,,0,0,4xIgnis;8xAqua;4xTerra;4xAer;4xOrdo;4xPerditio;4xPermutatio,,,
TM,Crimson-Stained Cloth Caps,CAP_crimsoncloth,CRIMSONROBES,CAP_cloth,,0,0,8xPraecantatio;4xPannus;8xSano,,,
TM,Crimson Forgery,KNIGHTROBES,CRIMSONROBES,INFUSION;ELDRITCHMINOR,,0,0,4xPannus;4xTenebrae;4xTutamen,,,
TM,Shadowmetal Wand Caps,CAP_shadowmetal,SHADOWMETAL;CAP_void;PRIMPEARL,INFUSION;SHADOWCLOTH,,2,2,4xMetallum;4xTenebrae;4xAlienis;4xPraecantatio,,,
thaumicenergistics,Vibration Chamber,thaumicenergistics.TEESSVIBCMBR,thaumicenergistics.TECORES,,,0,0,5xMachina;3xPraecantatio;1xAqua;3xMotus;5xPotentia,,,
thaumicenergistics,Golem Core: Use,thaumicenergistics.Pseudo.COREUSE,,,,0,0,,,,
thaumicenergistics,Quartz Duplication,thaumicenergistics.TECERTUSDUPE,thaumicenergistics.Pseudo.ALCHEMICALDUPLICATION,ALCHEMICALDUPLICATION,,0,0,5xVitreus,1xitem.appliedenergistics2.ItemMaterial@0,,
thaumicenergistics,Arcane Crafting Terminal,thaumicenergistics.TEARCANETERM,thaumicenergistics.TERESEARCH,,,0,0,5xFabrico;3xPotentia;3xMachina;3xVacuos,,,
thaumicenergistics,Essentia Distillation,thaumicenergistics.Pseudo.DISTILESSENTIA,,,,0,0,,,,
thaumicenergistics,Harnessing Vis,thaumicenergistics.Pseudo.VISPOWER,,,,0,0,,,,
thaumicenergistics,Arcane Assembler,thaumicenergistics.TEARCANEASSEMBLER,thaumicenergistics.TEVISINT;thaumicenergistics.Pseudo.SCEPTRE,thaumicenergistics.TEARCANETERM,,0,0,5xFabrico;3xMachina;3xCognitio;3xPermutatio;3xAuram;3xLucrum,,,
thaumicenergistics,Infusion Provider,thaumicenergistics.TEINFPROV,thaumicenergistics.TEIO;thaumicenergistics.Pseudo.MIRROR;thaumicenergistics.Pseudo.INFUSION,MIRROR;INFUSION,,0,0,3xMachina;3xPraecantatio;7xPermutatio;7xMotus;5xSensus,,,
thaumicenergistics,Wand Focus: AE Wrench,thaumicenergistics.TEFOCUSWRENCH,thaumicenergistics.Pseudo.FOCUSFIRE,,,0,0,6xMachina;5xInstrumentum;3xPraecantatio,,,
thaumicenergistics,Digi-sentia Transportation,thaumicenergistics.TEIO,thaumicenergistics.TECORES;thaumicenergistics.Pseudo.TUBEFILTER,TUBEFILTER,,0,0,5xMachina;3xMetallum;3xVitreus;3xAer,,,
thaumicenergistics,Digi-sentia,thaumicenergistics.TECORES,thaumicenergistics.TERESEARCH;thaumicenergistics.Pseudo.DISTILESSENTIA,DISTILESSENTIA,,0,0,3xLimus;5xPraecantatio;5xMachina;5xPermutatio,,,
thaumicenergistics,Thaumic Energistics,thaumicenergistics.TERESEARCH,,,,0,0,,,,
thaumicenergistics,Golem Core: Gather,thaumicenergistics.Pseudo.COREGATHER,,,,0,0,,,,
thaumicenergistics,Advanced Essentia Tubes,thaumicenergistics.Pseudo.TUBEFILTER,,,,0,0,,,,
thaumicenergistics,Thaumium Gear Box,thaumicenergistics.TETHAUMGBOX,thaumicenergistics.TEIRONGEARBOX;thaumicenergistics.Pseudo.COREUSE,COREUSE,,0,0,10xMachina;8xPraecantatio;5xMetallum,,,
thaumicenergistics,Vis Relay Interface,thaumicenergistics.TEVISINT,thaumicenergistics.TEARCANETERM;thaumicenergistics.Pseudo.VISPOWER,VISPOWER,,0,0,5xAuram;4xPotentia;3xVacuos;2xMachina,,,
thaumicenergistics,Infusion,thaumicenergistics.Pseudo.INFUSION,,,,0,0,,,,
thaumicenergistics,Digi-sentia Storage,thaumicenergistics.TESTORAGE,thaumicenergistics.TERESEARCH;thaumicenergistics.Pseudo.DISTILESSENTIA;thaumicenergistics.Pseudo.WARDEDARCANA,DISTILESSENTIA,,0,0,5xVacuos;5xPotentia;3xVitreus;3xMetallum,,,
thaumicenergistics,Knowledge Inscription,thaumicenergistics.TEKNOWLEDGEINSCRIBER,thaumicenergistics.TEARCANEASSEMBLER,,,0,0,5xCognitio;3xMachina;3xFabrico;1xPermutatio,,,
thaumicenergistics,Golem Wifi Backpack,thaumicenergistics.TEGOLEMWIFIBACKPACK,thaumicenergistics.TECORES;COREGATHER;thaumicenergistics.Pseudo.COREGATHER,,,0,0,5xPotentia;5xAuram;3xCognitio;3xTutamen;1xMotus;1xPermutatio,,,
