ItemStack Display Name,Item Unlocalized Name,Item Numerical ID,Meta,Aspect List
Yeta Wrench,item.itemYetaWrench,6657,10,4xPotentia;6xIgnis;9xMetallum;2xOrdo;2xSensus;2xArbor;2xTerra;2xPerditio
Yeta Wrench,item.itemYetaWrench,6657,9,4xPotentia;6xIgnis;9xMetallum;2xOrdo;2xSensus;2xArbor;2xTerra;2xPerditio
Yeta Wrench,item.itemYetaWrench,6657,32767,4xPotentia;6xIgnis;9xMetallum;2xOrdo;2xSensus;2xArbor;2xTerra;2xPerditio
Yeta Wrench,item.itemYetaWrench,6657,7,4xPotentia;6xIgnis;9xMetallum;2xOrdo;2xSensus;2xArbor;2xTerra;2xPerditio
Yeta Wrench,item.itemYetaWrench,6657,6,4xPotentia;6xIgnis;9xMetallum;2xOrdo;2xSensus;2xArbor;2xTerra;2xPerditio
Yeta Wrench,item.itemYetaWrench,6657,5,4xPotentia;6xIgnis;9xMetallum;2xOrdo;2xSensus;2xArbor;2xTerra;2xPerditio
Yeta Wrench,item.itemYetaWrench,6657,4,4xPotentia;6xIgnis;9xMetallum;2xOrdo;2xSensus;2xArbor;2xTerra;2xPerditio
Yeta Wrench,item.itemYetaWrench,6657,3,4xPotentia;6xIgnis;9xMetallum;2xOrdo;2xSensus;2xArbor;2xTerra;2xPerditio
Yeta Wrench,item.itemYetaWrench,6657,2,4xPotentia;6xIgnis;9xMetallum;2xOrdo;2xSensus;2xArbor;2xTerra;2xPerditio
Yeta Wrench,item.itemYetaWrench,6657,1,4xPotentia;6xIgnis;9xMetallum;2xOrdo;2xSensus;2xArbor;2xTerra;2xPerditio
Yeta Wrench,item.itemYetaWrench,6657,0,4xPotentia;6xIgnis;9xMetallum;2xOrdo;2xSensus;2xArbor;2xTerra;2xPerditio
End Steel Helm,item.endSteel_helmet,7604,8,
End Steel Helm,item.endSteel_helmet,7604,15,
End Steel Helm,item.endSteel_helmet,7604,14,
End Steel Helm,item.endSteel_helmet,7604,13,
End Steel Helm,item.endSteel_helmet,7604,12,
End Steel Helm,item.endSteel_helmet,7604,11,
End Steel Helm,item.endSteel_helmet,7604,10,
End Steel Helm,item.endSteel_helmet,7604,9,
End Steel Helm,item.endSteel_helmet,7604,32767,
End Steel Helm,item.endSteel_helmet,7604,7,
End Steel Helm,item.endSteel_helmet,7604,6,
End Steel Helm,item.endSteel_helmet,7604,5,
End Steel Helm,item.endSteel_helmet,7604,4,
End Steel Helm,item.endSteel_helmet,7604,3,
End Steel Helm,item.endSteel_helmet,7604,2,
End Steel Helm,item.endSteel_helmet,7604,1,
End Steel Helm,item.endSteel_helmet,7604,0,
Sugar Canes,item.reeds,338,0,1xHerba;1xAqua;1xAer
Weathered Deadrock,tile.TFDeadrock,1531,32767,1xTerra;1xPerditio;1xMortuus
The Ender MKIV,item.stellar_sword,7611,0,
The Ender MKIV,item.stellar_sword,7611,15,
The Ender MKIV,item.stellar_sword,7611,14,
The Ender MKIV,item.stellar_sword,7611,13,
The Ender MKIV,item.stellar_sword,7611,12,
The Ender MKIV,item.stellar_sword,7611,11,
The Ender MKIV,item.stellar_sword,7611,10,
The Ender MKIV,item.stellar_sword,7611,9,
The Ender MKIV,item.stellar_sword,7611,8,
The Ender MKIV,item.stellar_sword,7611,7,
The Ender MKIV,item.stellar_sword,7611,6,
The Ender MKIV,item.stellar_sword,7611,5,
The Ender MKIV,item.stellar_sword,7611,4,
The Ender MKIV,item.stellar_sword,7611,3,
The Ender MKIV,item.stellar_sword,7611,2,
The Ender MKIV,item.stellar_sword,7611,1,
The Ender MKIV,item.stellar_sword,7611,32767,
Silver Ingot,ic2.itemIngot,4762,6,3xMetallum;1xLucrum
Lead Ingot,ic2.itemIngot,4762,5,3xMetallum;1xOrdo
Refined Iron Ingot,ic2.itemIngot,4762,3,3xMetallum;1xOrdo
Bronze Ingot,ic2.itemIngot,4762,2,3xMetallum;1xInstrumentum
Tin Ingot,ic2.itemIngot,4762,1,3xMetallum;1xVitreus
Copper Ingot,ic2.itemIngot,4762,0,3xMetallum;1xPermutatio
Eldritch Portal,tile.blockPortalEldritch,882,0,8xVacuos;8xAlienis;8xIter
Oak Leaves,tile.leaves,18,32767,1xHerba
Sacred Rubber Sapling,tile.mfr.rubberwood.sapling,826,32767,2xArbor;3xHerba
Rubber Sapling,tile.mfr.rubberwood.sapling,826,0,1xArbor;2xHerba
Trollber,tile.TrollBer,1548,32767,2xHerba;4xLux
Iron Horse Armor,item.horsearmormetal,417,32767,2xTutamen;2xBestia
Rare Treasure,item.ItemLootBag,5166,2,32xLucrum
Uncommon Treasure,item.ItemLootBag,5166,1,16xLucrum
Common Treasure,item.ItemLootBag,5166,0,8xLucrum
Invar Shovel,item.thermalfoundation.tool.invarShovel,5604,32767,1xArbor
Ender IO,tile.blockEnderIo,1904,32767,9xPotentia;9xIgnis;12xMetallum;3xOrdo;3xSensus;6xVitreus;2xAlienis;2xIter
Ender IO,tile.blockEnderIo,1904,15,9xPotentia;9xIgnis;12xMetallum;3xOrdo;3xSensus;6xVitreus;2xAlienis;2xIter
Ender IO,tile.blockEnderIo,1904,14,9xPotentia;9xIgnis;12xMetallum;3xOrdo;3xSensus;6xVitreus;2xAlienis;2xIter
Ender IO,tile.blockEnderIo,1904,13,9xPotentia;9xIgnis;12xMetallum;3xOrdo;3xSensus;6xVitreus;2xAlienis;2xIter
Ender IO,tile.blockEnderIo,1904,12,9xPotentia;9xIgnis;12xMetallum;3xOrdo;3xSensus;6xVitreus;2xAlienis;2xIter
Ender IO,tile.blockEnderIo,1904,11,9xPotentia;9xIgnis;12xMetallum;3xOrdo;3xSensus;6xVitreus;2xAlienis;2xIter
Ender IO,tile.blockEnderIo,1904,10,9xPotentia;9xIgnis;12xMetallum;3xOrdo;3xSensus;6xVitreus;2xAlienis;2xIter
Ender IO,tile.blockEnderIo,1904,9,9xPotentia;9xIgnis;12xMetallum;3xOrdo;3xSensus;6xVitreus;2xAlienis;2xIter
Ender IO,tile.blockEnderIo,1904,8,9xPotentia;9xIgnis;12xMetallum;3xOrdo;3xSensus;6xVitreus;2xAlienis;2xIter
Ender IO,tile.blockEnderIo,1904,7,9xPotentia;9xIgnis;12xMetallum;3xOrdo;3xSensus;6xVitreus;2xAlienis;2xIter
Ender IO,tile.blockEnderIo,1904,6,9xPotentia;9xIgnis;12xMetallum;3xOrdo;3xSensus;6xVitreus;2xAlienis;2xIter
Ender IO,tile.blockEnderIo,1904,5,9xPotentia;9xIgnis;12xMetallum;3xOrdo;3xSensus;6xVitreus;2xAlienis;2xIter
Ender IO,tile.blockEnderIo,1904,4,9xPotentia;9xIgnis;12xMetallum;3xOrdo;3xSensus;6xVitreus;2xAlienis;2xIter
Ender IO,tile.blockEnderIo,1904,3,9xPotentia;9xIgnis;12xMetallum;3xOrdo;3xSensus;6xVitreus;2xAlienis;2xIter
Ender IO,tile.blockEnderIo,1904,2,9xPotentia;9xIgnis;12xMetallum;3xOrdo;3xSensus;6xVitreus;2xAlienis;2xIter
Ender IO,tile.blockEnderIo,1904,1,9xPotentia;9xIgnis;12xMetallum;3xOrdo;3xSensus;6xVitreus;2xAlienis;2xIter
Ender IO,tile.blockEnderIo,1904,0,9xPotentia;9xIgnis;12xMetallum;3xOrdo;3xSensus;6xVitreus;2xAlienis;2xIter
XP Extractor,item.mfr.xpextractor,5027,32767,3xFabrico;3xIgnis;7xOrdo;1xVitreus;3xMotus;4xInstrumentum;1xPraecantatio;1xPermutatio;1xVacuos;1xMeto
Hardened Ice,tile.hardIce,2760,0,2xTerra;2xGelum
Tin Ingot,item.for.ingotTin,5660,0,3xMetallum;1xVitreus
Dense Energy Cell,tile.appliedenergistics2.BlockDenseEnergyCell,775,32767,
Dense Energy Cell,tile.appliedenergistics2.BlockDenseEnergyCell,775,0,5xVitreus;6xPotentia;2xPerditio;4xMetallum;1xMachina;6xCognitio
Fence Gate,tile.fenceGate,107,32767,1xMachina;1xIter;4xArbor
Nether Brick,item.netherbrick,405,32767,1xIgnis;1xInfernus
Music Disc,item.record,2257,0,4xSensus;4xAer;4xBestia;4xLucrum
Semi-stable Nugget,item.extrautils:unstableingot,6698,1,2xAlienis;3xFabrico;3xPermutatio;6xSpiritus;3xVitreus;3xLucrum
Unstable Ingot,item.extrautils:unstableingot,6698,0,7xMetallum;6xAlienis;3xFabrico;3xPermutatio;6xSpiritus;3xVitreus;3xLucrum;16xPotentia
Giant Obsidian,tile.GiantObsidian,1542,32767,16xIgnis;8xTenebrae;16xTerra
Industrial Diamond,ic2.itemPartIndustrialDiamond,4893,0,4xVitreus;4xLucrum
Glowstone Illuminator,tile.thermalexpansion.light,2396,0,
Cake,item.cake,354,0,4xAqua;4xFames;4xVictus;7xGula
Gunpowder,item.sulphur,289,32767,4xIgnis;4xPerditio
Certus Quartz Pillar Slabs,tile.appliedenergistics2.QuartzPillarSlabBlock,805,0,2xVitreus
Crystalline Pollen Cluster,item.for.pollen,5748,1,2xHerba
Pollen Cluster,item.for.pollen,5748,0,2xHerba
Fishing Rod,item.fishingRod,346,32767,1xAqua;1xInstrumentum;2xArbor;1xBestia;1xPannus
Cooked Fish,item.fish,350,32767,1xFabrico;4xCorpus;3xFames
Iron Gear Box,thaumicenergistics.block.gear.box,2239,0,7xMetallum;5xMachina;2xTerra;2xPerditio
The Vat,tile.blockVat,1893,8,7xPotentia;9xIgnis;64xMetallum;3xOrdo;3xSensus;3xLucrum;4xTerra;4xPerditio
The Vat,tile.blockVat,1893,15,7xPotentia;9xIgnis;64xMetallum;3xOrdo;3xSensus;3xLucrum;4xTerra;4xPerditio
The Vat,tile.blockVat,1893,14,7xPotentia;9xIgnis;64xMetallum;3xOrdo;3xSensus;3xLucrum;4xTerra;4xPerditio
The Vat,tile.blockVat,1893,13,7xPotentia;9xIgnis;64xMetallum;3xOrdo;3xSensus;3xLucrum;4xTerra;4xPerditio
The Vat,tile.blockVat,1893,12,7xPotentia;9xIgnis;64xMetallum;3xOrdo;3xSensus;3xLucrum;4xTerra;4xPerditio
The Vat,tile.blockVat,1893,11,7xPotentia;9xIgnis;64xMetallum;3xOrdo;3xSensus;3xLucrum;4xTerra;4xPerditio
The Vat,tile.blockVat,1893,10,7xPotentia;9xIgnis;64xMetallum;3xOrdo;3xSensus;3xLucrum;4xTerra;4xPerditio
The Vat,tile.blockVat,1893,9,7xPotentia;9xIgnis;64xMetallum;3xOrdo;3xSensus;3xLucrum;4xTerra;4xPerditio
The Vat,tile.blockVat,1893,32767,7xPotentia;9xIgnis;64xMetallum;3xOrdo;3xSensus;3xLucrum;4xTerra;4xPerditio
The Vat,tile.blockVat,1893,7,7xPotentia;9xIgnis;64xMetallum;3xOrdo;3xSensus;3xLucrum;4xTerra;4xPerditio
The Vat,tile.blockVat,1893,6,7xPotentia;9xIgnis;64xMetallum;3xOrdo;3xSensus;3xLucrum;4xTerra;4xPerditio
The Vat,tile.blockVat,1893,5,7xPotentia;9xIgnis;64xMetallum;3xOrdo;3xSensus;3xLucrum;4xTerra;4xPerditio
The Vat,tile.blockVat,1893,4,7xPotentia;9xIgnis;64xMetallum;3xOrdo;3xSensus;3xLucrum;4xTerra;4xPerditio
The Vat,tile.blockVat,1893,3,7xPotentia;9xIgnis;64xMetallum;3xOrdo;3xSensus;3xLucrum;4xTerra;4xPerditio
The Vat,tile.blockVat,1893,2,7xPotentia;9xIgnis;64xMetallum;3xOrdo;3xSensus;3xLucrum;4xTerra;4xPerditio
The Vat,tile.blockVat,1893,1,7xPotentia;9xIgnis;64xMetallum;3xOrdo;3xSensus;3xLucrum;4xTerra;4xPerditio
The Vat,tile.blockVat,1893,0,7xPotentia;9xIgnis;64xMetallum;3xOrdo;3xSensus;3xLucrum;4xTerra;4xPerditio
Personal Anchor Cart,item.railcraft.cart.anchor.personal,6044,0,4xAlienis;4xOrdo;2xPraecantatio;2xLucrum;2xMotus;2xIter
Poppy,tile.flower2,38,32767,1xHerba;1xVictus;1xSensus
Glass Sword,item.glassSword,6169,32767,5xTelum;4xVitreus
Algae,tile.coral2,2723,8,1xHerba;1xAqua
Invar Pickaxe,item.thermalfoundation.tool.invarPickaxe,5605,32767,1xArbor
Conduit Connector,tile.blockConduitBundle,1925,0,
Conduit Connector,tile.blockConduitBundle,1925,15,
Conduit Connector,tile.blockConduitBundle,1925,14,
Conduit Connector,tile.blockConduitBundle,1925,13,
Conduit Connector,tile.blockConduitBundle,1925,12,
Conduit Connector,tile.blockConduitBundle,1925,11,
Conduit Connector,tile.blockConduitBundle,1925,10,
Conduit Connector,tile.blockConduitBundle,1925,9,
Conduit Connector,tile.blockConduitBundle,1925,8,
Conduit Connector,tile.blockConduitBundle,1925,7,
Conduit Connector,tile.blockConduitBundle,1925,6,
Conduit Connector,tile.blockConduitBundle,1925,5,
Conduit Connector,tile.blockConduitBundle,1925,4,
Conduit Connector,tile.blockConduitBundle,1925,3,
Conduit Connector,tile.blockConduitBundle,1925,2,
Conduit Connector,tile.blockConduitBundle,1925,1,
Conduit Connector,tile.blockConduitBundle,1925,32767,
Crystal Ball,tile.witchery:crystalball,2340,0,2xVitreus;2xPraecantatio;4xSensus
Giant Leaves,tile.GiantLeaves,1541,32767,32xHerba
Beacon,tile.beacon,138,32767,4xTerra;4xIgnis;2xTenebrae;6xAlienis;6xPraecantatio;6xOrdo;6xLux
Beacon,tile.beacon,138,0,2xAuram;8xPraecantatio;2xPermutatio;4xTerra;4xIgnis;2xTenebrae;6xAlienis;6xOrdo;6xLux
Pine Wood Stairs,tile.pineStairs,2779,0,1xArbor
End Steel Bars,tile.blockEndSteelBars,2851,8,
End Steel Bars,tile.blockEndSteelBars,2851,15,
End Steel Bars,tile.blockEndSteelBars,2851,14,
End Steel Bars,tile.blockEndSteelBars,2851,13,
End Steel Bars,tile.blockEndSteelBars,2851,12,
End Steel Bars,tile.blockEndSteelBars,2851,11,
End Steel Bars,tile.blockEndSteelBars,2851,10,
End Steel Bars,tile.blockEndSteelBars,2851,9,
End Steel Bars,tile.blockEndSteelBars,2851,32767,
End Steel Bars,tile.blockEndSteelBars,2851,7,
End Steel Bars,tile.blockEndSteelBars,2851,6,
End Steel Bars,tile.blockEndSteelBars,2851,5,
End Steel Bars,tile.blockEndSteelBars,2851,4,
End Steel Bars,tile.blockEndSteelBars,2851,3,
End Steel Bars,tile.blockEndSteelBars,2851,2,
End Steel Bars,tile.blockEndSteelBars,2851,1,
End Steel Bars,tile.blockEndSteelBars,2851,0,
Water,tile.water,9,32767,4xAqua
Spirit Bucket,item.witchery:bucketspirit,7135,0,1xAqua;2xSpiritus;1xMetallum
Weighted Pressure Plate (Heavy),tile.weightedPlate_heavy,148,32767,1xMachina;1xSensus;6xMetallum
Music Disc,item.record,2259,0,4xSensus;4xAer;4xTerra;4xLucrum
Blood Poppy,tile.witchery:bloodrose,2285,0,1xHerba;1xFames;1xMachina
Wispy Cloud,tile.WispyCloud,1537,32767,1xTempestas;1xAer;1xVolatus
Mushroom,tile.mushroom,39,0,1xHerba;1xTenebrae;1xTerra
Brazier,tile.witchery:brazier,2344,0,2xMachina;2xIgnis;2xMetallum
Network Tool,item.appliedenergistics2.ToolNetworkTool,4975,0,5xVitreus;2xLux;4xMetallum;6xCognitio;4xVacuos;6xArbor
Diamond Hoe,item.hoeDiamond,293,32767,6xVitreus;6xLucrum;1xArbor
Certus Quartz Ore,tile.appliedenergistics2.OreQuartz,739,0,2xVitreus;1xTerra
Witches' Brews,item.witchery:cauldronbook,7080,0,5xCognitio;1xPraecantatio
Sewage Bucket,item.mfr.bucket.sewage,5052,32767,2xVenenum;1xBestia;1xAqua;8xMetallum;1xVacuos
Colored Soul Sand (Black Frequency),tile.extrautils:color_hellsand,1962,15,1xTerra;1xVinculum;1xSpiritus;1xSensus
Colored Soul Sand (Red Frequency),tile.extrautils:color_hellsand,1962,14,1xTerra;1xVinculum;1xSpiritus;1xSensus
Colored Soul Sand (Green Frequency),tile.extrautils:color_hellsand,1962,13,1xTerra;1xVinculum;1xSpiritus;1xSensus
Colored Soul Sand (Brown Frequency),tile.extrautils:color_hellsand,1962,12,1xTerra;1xVinculum;1xSpiritus;1xSensus
Colored Soul Sand (Blue Frequency),tile.extrautils:color_hellsand,1962,11,1xTerra;1xVinculum;1xSpiritus;1xSensus
Colored Soul Sand (Purple Frequency),tile.extrautils:color_hellsand,1962,10,1xTerra;1xVinculum;1xSpiritus;1xSensus
Colored Soul Sand (Cyan Frequency),tile.extrautils:color_hellsand,1962,9,1xTerra;1xVinculum;1xSpiritus;1xSensus
Colored Soul Sand (Light Gray Frequency),tile.extrautils:color_hellsand,1962,8,1xTerra;1xVinculum;1xSpiritus;1xSensus
Colored Soul Sand (Gray Frequency),tile.extrautils:color_hellsand,1962,7,1xTerra;1xVinculum;1xSpiritus;1xSensus
Colored Soul Sand (Pink Frequency),tile.extrautils:color_hellsand,1962,6,1xTerra;1xVinculum;1xSpiritus;1xSensus
Colored Soul Sand (Lime Frequency),tile.extrautils:color_hellsand,1962,5,1xTerra;1xVinculum;1xSpiritus;1xSensus
Colored Soul Sand (Yellow Frequency),tile.extrautils:color_hellsand,1962,4,1xTerra;1xVinculum;1xSpiritus;1xSensus
Colored Soul Sand (Light Blue Frequency),tile.extrautils:color_hellsand,1962,3,1xTerra;1xVinculum;1xSpiritus;1xSensus
Colored Soul Sand (Magenta Frequency),tile.extrautils:color_hellsand,1962,2,1xTerra;1xVinculum;1xSpiritus;1xSensus
Colored Soul Sand (Orange Frequency),tile.extrautils:color_hellsand,1962,1,1xTerra;1xVinculum;1xSpiritus;1xSensus
Colored Soul Sand (White Frequency),tile.extrautils:color_hellsand,1962,0,1xTerra;1xVinculum;1xSpiritus;1xSensus
Skythern Planks,tile.skythernPlanks,565,0,1xArbor
Bog Earth,tile.for.soil,1361,1,2xTerra;2xAqua
16k ME Storage Cell,item.appliedenergistics2.ItemBasicStorageCell.16k,4981,0,2xLux;2xPotentia;5xVitreus;4xLucrum;9xCognitio;4xMetallum
Magicales,item.magicales,5235,32767,6xPraecantatio;3xPotentia
Dropper,tile.dropper,158,32767,1xMachina;1xPermutatio;1xVacuos;5xTerra;5xPerditio;1xPotentia
Apalachia Planks,tile.apalachiaPlanks,564,0,1xArbor
Water Bucket,item.bucketWater,326,0,8xMetallum;1xVacuos;4xAqua
Encoded Pattern,item.appliedenergistics2.ItemEncodedPattern,4988,0,3xFabrico;3xCognitio
Double Compressed Crafting Table,tile.very_compressed_workbench,1293,32767,
Soul Binder,tile.blockSoulBinder,1908,0,3xTerra;3xVinculum;12xSpiritus;26xMetallum;9xLucrum;2xPraecantatio;3xIter;3xAlienis;9xMortuus;1xPerditio;1xIgnis;1xPotentia;3xCorpus;3xExanimis
Soul Binder,tile.blockSoulBinder,1908,15,3xTerra;3xVinculum;12xSpiritus;26xMetallum;9xLucrum;2xPraecantatio;3xIter;3xAlienis;9xMortuus;1xPerditio;1xIgnis;1xPotentia;3xCorpus;3xExanimis
Soul Binder,tile.blockSoulBinder,1908,14,3xTerra;3xVinculum;12xSpiritus;26xMetallum;9xLucrum;2xPraecantatio;3xIter;3xAlienis;9xMortuus;1xPerditio;1xIgnis;1xPotentia;3xCorpus;3xExanimis
Soul Binder,tile.blockSoulBinder,1908,13,3xTerra;3xVinculum;12xSpiritus;26xMetallum;9xLucrum;2xPraecantatio;3xIter;3xAlienis;9xMortuus;1xPerditio;1xIgnis;1xPotentia;3xCorpus;3xExanimis
Soul Binder,tile.blockSoulBinder,1908,12,3xTerra;3xVinculum;12xSpiritus;26xMetallum;9xLucrum;2xPraecantatio;3xIter;3xAlienis;9xMortuus;1xPerditio;1xIgnis;1xPotentia;3xCorpus;3xExanimis
Soul Binder,tile.blockSoulBinder,1908,11,3xTerra;3xVinculum;12xSpiritus;26xMetallum;9xLucrum;2xPraecantatio;3xIter;3xAlienis;9xMortuus;1xPerditio;1xIgnis;1xPotentia;3xCorpus;3xExanimis
Soul Binder,tile.blockSoulBinder,1908,10,3xTerra;3xVinculum;12xSpiritus;26xMetallum;9xLucrum;2xPraecantatio;3xIter;3xAlienis;9xMortuus;1xPerditio;1xIgnis;1xPotentia;3xCorpus;3xExanimis
Soul Binder,tile.blockSoulBinder,1908,9,3xTerra;3xVinculum;12xSpiritus;26xMetallum;9xLucrum;2xPraecantatio;3xIter;3xAlienis;9xMortuus;1xPerditio;1xIgnis;1xPotentia;3xCorpus;3xExanimis
Soul Binder,tile.blockSoulBinder,1908,8,3xTerra;3xVinculum;12xSpiritus;26xMetallum;9xLucrum;2xPraecantatio;3xIter;3xAlienis;9xMortuus;1xPerditio;1xIgnis;1xPotentia;3xCorpus;3xExanimis
Soul Binder,tile.blockSoulBinder,1908,7,3xTerra;3xVinculum;12xSpiritus;26xMetallum;9xLucrum;2xPraecantatio;3xIter;3xAlienis;9xMortuus;1xPerditio;1xIgnis;1xPotentia;3xCorpus;3xExanimis
Soul Binder,tile.blockSoulBinder,1908,6,3xTerra;3xVinculum;12xSpiritus;26xMetallum;9xLucrum;2xPraecantatio;3xIter;3xAlienis;9xMortuus;1xPerditio;1xIgnis;1xPotentia;3xCorpus;3xExanimis
Soul Binder,tile.blockSoulBinder,1908,5,3xTerra;3xVinculum;12xSpiritus;26xMetallum;9xLucrum;2xPraecantatio;3xIter;3xAlienis;9xMortuus;1xPerditio;1xIgnis;1xPotentia;3xCorpus;3xExanimis
Soul Binder,tile.blockSoulBinder,1908,4,3xTerra;3xVinculum;12xSpiritus;26xMetallum;9xLucrum;2xPraecantatio;3xIter;3xAlienis;9xMortuus;1xPerditio;1xIgnis;1xPotentia;3xCorpus;3xExanimis
Soul Binder,tile.blockSoulBinder,1908,3,3xTerra;3xVinculum;12xSpiritus;26xMetallum;9xLucrum;2xPraecantatio;3xIter;3xAlienis;9xMortuus;1xPerditio;1xIgnis;1xPotentia;3xCorpus;3xExanimis
Soul Binder,tile.blockSoulBinder,1908,2,3xTerra;3xVinculum;12xSpiritus;26xMetallum;9xLucrum;2xPraecantatio;3xIter;3xAlienis;9xMortuus;1xPerditio;1xIgnis;1xPotentia;3xCorpus;3xExanimis
Soul Binder,tile.blockSoulBinder,1908,1,3xTerra;3xVinculum;12xSpiritus;26xMetallum;9xLucrum;2xPraecantatio;3xIter;3xAlienis;9xMortuus;1xPerditio;1xIgnis;1xPotentia;3xCorpus;3xExanimis
Soul Binder,tile.blockSoulBinder,1908,32767,3xTerra;3xVinculum;12xSpiritus;26xMetallum;9xLucrum;2xPraecantatio;3xIter;3xAlienis;9xMortuus;1xPerditio;1xIgnis;1xPotentia;3xCorpus;3xExanimis
Blood Stained Brick,tile.railcraft.brick.bloodstained,1480,32767,4xTerra;4xCorpus
Blood Stained Cobblestone,tile.railcraft.brick.bloodstained,1480,5,2xTerra;4xCorpus;2xPerditio
Etched Blood Stained Stone,tile.railcraft.brick.bloodstained,1480,4,2xTerra;4xCorpus;2xLucrum
Blood Stained Block,tile.railcraft.brick.bloodstained,1480,2,2xTerra;4xCorpus;2xOrdo
Plastic Sheets,item.mfr.plastic.sheet,5001,32767,1xFabrico;1xIgnis;2xOrdo
Maze Map Focus,item.mazeMapFocus,6077,32767,4xPraecantatio;8xSensus;4xOrdo
Travel Anchor,tile.blockTravelAnchor,1905,32767,12xMetallum;2xVitreus;2xLucrum
Travel Anchor,tile.blockTravelAnchor,1905,15,12xMetallum;2xVitreus;2xLucrum
Travel Anchor,tile.blockTravelAnchor,1905,14,12xMetallum;2xVitreus;2xLucrum
Travel Anchor,tile.blockTravelAnchor,1905,13,12xMetallum;2xVitreus;2xLucrum
Travel Anchor,tile.blockTravelAnchor,1905,12,12xMetallum;2xVitreus;2xLucrum
Travel Anchor,tile.blockTravelAnchor,1905,11,12xMetallum;2xVitreus;2xLucrum
Travel Anchor,tile.blockTravelAnchor,1905,10,12xMetallum;2xVitreus;2xLucrum
Travel Anchor,tile.blockTravelAnchor,1905,9,12xMetallum;2xVitreus;2xLucrum
Travel Anchor,tile.blockTravelAnchor,1905,8,12xMetallum;2xVitreus;2xLucrum
Travel Anchor,tile.blockTravelAnchor,1905,7,12xMetallum;2xVitreus;2xLucrum
Travel Anchor,tile.blockTravelAnchor,1905,6,12xMetallum;2xVitreus;2xLucrum
Travel Anchor,tile.blockTravelAnchor,1905,5,12xMetallum;2xVitreus;2xLucrum
Travel Anchor,tile.blockTravelAnchor,1905,4,12xMetallum;2xVitreus;2xLucrum
Travel Anchor,tile.blockTravelAnchor,1905,3,12xMetallum;2xVitreus;2xLucrum
Travel Anchor,tile.blockTravelAnchor,1905,2,12xMetallum;2xVitreus;2xLucrum
Travel Anchor,tile.blockTravelAnchor,1905,1,12xMetallum;2xVitreus;2xLucrum
Travel Anchor,tile.blockTravelAnchor,1905,0,12xMetallum;2xVitreus;2xLucrum
Music Disc,item.record,2261,0,4xSensus;4xAer;4xHumanus;4xLucrum
Death's Footwear,item.witchery:deathsfeet,7113,0,1xPannus;4xMortuus;2xTutamen;2xAqua
Tainted Fruit,item.TaintFruit,6736,32767,2xVitium;1xVenenum
Lead Nugget,item.beeNugget,6907,4,1xMetallum
Silver Nugget,item.beeNugget,6907,3,1xMetallum
Tin Nugget,item.beeNugget,6907,2,1xMetallum
Copper Nugget,item.beeNugget,6907,1,1xMetallum
Iron Nugget,item.beeNugget,6907,0,1xMetallum
Mod Item Filter,item.itemModItemFilter,6641,8,3xPotentia;4xIgnis;6xMetallum;1xOrdo;1xSensus;1xArbor;1xTerra;1xPerditio
Mod Item Filter,item.itemModItemFilter,6641,15,3xPotentia;4xIgnis;6xMetallum;1xOrdo;1xSensus;1xArbor;1xTerra;1xPerditio
Mod Item Filter,item.itemModItemFilter,6641,14,3xPotentia;4xIgnis;6xMetallum;1xOrdo;1xSensus;1xArbor;1xTerra;1xPerditio
Mod Item Filter,item.itemModItemFilter,6641,13,3xPotentia;4xIgnis;6xMetallum;1xOrdo;1xSensus;1xArbor;1xTerra;1xPerditio
Mod Item Filter,item.itemModItemFilter,6641,12,3xPotentia;4xIgnis;6xMetallum;1xOrdo;1xSensus;1xArbor;1xTerra;1xPerditio
Mod Item Filter,item.itemModItemFilter,6641,11,3xPotentia;4xIgnis;6xMetallum;1xOrdo;1xSensus;1xArbor;1xTerra;1xPerditio
Mod Item Filter,item.itemModItemFilter,6641,10,3xPotentia;4xIgnis;6xMetallum;1xOrdo;1xSensus;1xArbor;1xTerra;1xPerditio
Mod Item Filter,item.itemModItemFilter,6641,9,3xPotentia;4xIgnis;6xMetallum;1xOrdo;1xSensus;1xArbor;1xTerra;1xPerditio
