Name,ID,Has Item,Mod,Class,Display Name
chisel:waterstone,1756,true,chisel,team.chisel.block.BlockWaterstone,Waterstone
chisel:oak_planks,1757,true,chisel,team.chisel.block.BlockCarvable,Oak Wood Planks
chisel:spruce_planks,1758,true,chisel,team.chisel.block.BlockCarvable,Spruce Wood Planks
chisel:birch_planks,1759,true,chisel,team.chisel.block.BlockCarvable,Birch Wood Planks
chisel:jungle_planks,1760,true,chisel,team.chisel.block.BlockCarvable,Jungle Wood Planks
chisel:acacia_planks,1761,true,chisel,team.chisel.block.BlockCarvable,Acacia Wood Planks
chisel:dark_oak_planks,1762,true,chisel,team.chisel.block.BlockCarvable,Dark Oak Wood Planks
chisel:woolen_clay,1763,true,chisel,team.chisel.block.BlockCarvable,Woolen Clay
CarpentersBlocks:blockCarpentersBlock,1764,true,CarpentersBlocks,com.carpentersblocks.block.BlockCarpentersBlock,Carpenter's Block
CarpentersBlocks:blockCarpentersBarrier,1765,true,CarpentersBlocks,com.carpentersblocks.block.BlockCarpentersBarrier,Carpenter's Barrier
CarpentersBlocks:blockCarpentersBed,1766,true,CarpentersBlocks,com.carpentersblocks.block.BlockCarpentersBed,Carpenter's Bed
CarpentersBlocks:blockCarpentersButton,1767,true,CarpentersBlocks,com.carpentersblocks.block.BlockCarpentersButton,Carpenter's Button
CarpentersBlocks:blockCarpentersCollapsibleBlock,1768,true,CarpentersBlocks,com.carpentersblocks.block.BlockCarpentersCollapsibleBlock,Carpenter's Collapsible Block
CarpentersBlocks:blockCarpentersDaylightSensor,1769,true,CarpentersBlocks,com.carpentersblocks.block.BlockCarpentersDaylightSensor,Carpenter's Daylight Sensor
CarpentersBlocks:blockCarpentersDoor,1770,true,CarpentersBlocks,com.carpentersblocks.block.BlockCarpentersDoor,Carpenter's Door
CarpentersBlocks:blockCarpentersFlowerPot,1771,true,CarpentersBlocks,com.carpentersblocks.block.BlockCarpentersFlowerPot,Carpenter's Flower Pot
CarpentersBlocks:blockCarpentersGarageDoor,1772,true,CarpentersBlocks,com.carpentersblocks.block.BlockCarpentersGarageDoor,Carpenter's Garage Door
CarpentersBlocks:blockCarpentersGate,1773,true,CarpentersBlocks,com.carpentersblocks.block.BlockCarpentersGate,Carpenter's Gate
CarpentersBlocks:blockCarpentersHatch,1774,true,CarpentersBlocks,com.carpentersblocks.block.BlockCarpentersHatch,Carpenter's Hatch
CarpentersBlocks:blockCarpentersLadder,1775,true,CarpentersBlocks,com.carpentersblocks.block.BlockCarpentersLadder,Carpenter's Ladder
CarpentersBlocks:blockCarpentersLever,1776,true,CarpentersBlocks,com.carpentersblocks.block.BlockCarpentersLever,Carpenter's Lever
CarpentersBlocks:blockCarpentersPressurePlate,1777,true,CarpentersBlocks,com.carpentersblocks.block.BlockCarpentersPressurePlate,Carpenter's Pressure Plate
CarpentersBlocks:blockCarpentersSafe,1778,true,CarpentersBlocks,com.carpentersblocks.block.BlockCarpentersSafe,Carpenter's Safe
CarpentersBlocks:blockCarpentersSlope,1779,true,CarpentersBlocks,com.carpentersblocks.block.BlockCarpentersSlope,Carpenter's Wedge Slope
CarpentersBlocks:blockCarpentersStairs,1780,true,CarpentersBlocks,com.carpentersblocks.block.BlockCarpentersStairs,Carpenter's Stairs
CarpentersBlocks:blockCarpentersTorch,1781,true,CarpentersBlocks,com.carpentersblocks.block.BlockCarpentersTorch,Carpenter's Torch
CompactMachines:machine,1782,true,CompactMachines,org.dave.CompactMachines.block.BlockMachine,Compact Machine
CompactMachines:interface,1783,true,CompactMachines,org.dave.CompactMachines.block.BlockInterface,Compact Machine Interface
CompactMachines:innerwall,1784,true,CompactMachines,org.dave.CompactMachines.block.BlockInnerWall,Compact Machine Wall
CompactMachines:innerwalldecor,1785,true,CompactMachines,org.dave.CompactMachines.block.BlockInnerWallDecorative,Compact Machine Wall (Decorative)
CompactMachines:resizingcube,1786,true,CompactMachines,org.dave.CompactMachines.block.BlockResizingCube,World Resizing Cube
CompactMachines:interfacedecor,1787,true,CompactMachines,org.dave.CompactMachines.block.BlockInterfaceDecorative,Compact Machine Interface (Decorative)
CompactMachines:interfacecreative,1788,true,CompactMachines,org.dave.CompactMachines.block.BlockInterfaceCreative,Compact Machine Interface
CompactMachines:innerwallcreative,1789,true,CompactMachines,org.dave.CompactMachines.block.BlockInnerWallCreative,Compact Machine Wall
ComputerCraft:CC-Computer,1790,true,ComputerCraft,dan200.computercraft.shared.computer.blocks.BlockComputer,Computer
ComputerCraft:CC-Peripheral,1791,true,ComputerCraft,dan200.computercraft.shared.peripheral.common.BlockPeripheral,Disk Drive
ComputerCraft:CC-Cable,1792,true,ComputerCraft,dan200.computercraft.shared.peripheral.common.BlockCable,Networking Cable
ComputerCraft:command_computer,1793,true,ComputerCraft,dan200.computercraft.shared.computer.blocks.BlockCommandComputer,Command Computer
ComputerCraft:CC-Turtle,1794,true,ComputerCraft,dan200.computercraft.shared.turtle.blocks.BlockTurtle,Turtle
ComputerCraft:CC-TurtleExpanded,1795,true,ComputerCraft,dan200.computercraft.shared.turtle.blocks.BlockTurtle,Turtle
ComputerCraft:CC-TurtleAdvanced,1796,true,ComputerCraft,dan200.computercraft.shared.turtle.blocks.BlockTurtle,Advanced Turtle
customnpcs:npcRedstoneBlock,1797,true,customnpcs,noppes.npcs.blocks.BlockNpcRedstone,Redstone Block
customnpcs:npcCarpentyBench,1798,true,customnpcs,noppes.npcs.blocks.BlockCarpentryBench,Carpentry Bench
customnpcs:npcMailbox,1799,true,customnpcs,noppes.npcs.blocks.BlockMailbox,Mailbox
customnpcs:npcWaypoint,1800,true,customnpcs,noppes.npcs.blocks.BlockWaypoint,Location Quest Block
customnpcs:npcBorder,1801,true,customnpcs,noppes.npcs.blocks.BlockBorder,Border
customnpcs:npcBloodBlock,1802,true,customnpcs,noppes.npcs.blocks.BlockBlood,Blood Block
customnpcs:npcBanner,1803,true,customnpcs,noppes.npcs.blocks.BlockBanner,Banner
customnpcs:npcWallBanner,1804,true,customnpcs,noppes.npcs.blocks.BlockWallBanner,Wall Banner
customnpcs:npcTallLamp,1805,true,customnpcs,noppes.npcs.blocks.BlockTallLamp,Tall Lamp
customnpcs:npcChair,1806,true,customnpcs,noppes.npcs.blocks.BlockChair,Chair
customnpcs:npcCrate,1807,true,customnpcs,noppes.npcs.blocks.BlockCrate,Crate
customnpcs:npcWeaponRack,1808,true,customnpcs,noppes.npcs.blocks.BlockWeaponRack,Weapon Rack
customnpcs:npcCouchWool,1809,true,customnpcs,noppes.npcs.blocks.BlockCouchWool,Wool Couch
customnpcs:npcCouchWood,1810,true,customnpcs,noppes.npcs.blocks.BlockCouchWood,Wooden Couch
customnpcs:npcTable,1811,true,customnpcs,noppes.npcs.blocks.BlockTable,Wooden Table
customnpcs:npcStool,1812,true,customnpcs,noppes.npcs.blocks.BlockStool,Stool
customnpcs:npcPlaceholder,1813,true,customnpcs,noppes.npcs.blocks.BlockPlaceholder,Placeholder
customnpcs:npcBigSign,1814,true,customnpcs,noppes.npcs.blocks.BlockBigSign,Big Sign
customnpcs:npcBarrel,1815,true,customnpcs,noppes.npcs.blocks.BlockBarrel,Barrel
customnpcs:npcTombstone,1816,true,customnpcs,noppes.npcs.blocks.BlockTombstone,Tombstone
customnpcs:npcShelf,1817,true,customnpcs,noppes.npcs.blocks.BlockShelf,Shelf
customnpcs:npcSign,1818,true,customnpcs,noppes.npcs.blocks.BlockSign,Sign
customnpcs:npcBeam,1819,true,customnpcs,noppes.npcs.blocks.BlockBeam,Beam
customnpcs:npcBook,1820,true,customnpcs,noppes.npcs.blocks.BlockBook,Book
customnpcs:npcPedestal,1821,true,customnpcs,noppes.npcs.blocks.BlockPedestal,Pedestal
customnpcs:npcCrystalBlock,1822,true,customnpcs,noppes.npcs.blocks.BlockCrystal,Crystal
customnpcs:npcCampfire,1823,true,customnpcs,noppes.npcs.blocks.BlockCampfire,Campfire
customnpcs:npcLamp,1824,true,customnpcs,noppes.npcs.blocks.BlockLamp,Lamp
customnpcs:npcCandle,1825,true,customnpcs,noppes.npcs.blocks.BlockCandle,Candle
customnpcs:npcCampfireUnlit,1826,true,customnpcs,noppes.npcs.blocks.BlockCampfire,Campfire
customnpcs:npcLampUnlit,1827,true,customnpcs,noppes.npcs.blocks.BlockCandle,Candle
customnpcs:npcCandleUnlit,1828,true,customnpcs,noppes.npcs.blocks.BlockLamp,Lamp
denseneutroncollectors:Dense_Neutron_Collector,1829,true,denseneutroncollectors,ru.nanolive.denseneutroncollectors.blocks.BlockDenseNeutronCollector,Advanced neutronium collector
denseneutroncollectors:Denser_Neutron_Collector,1830,true,denseneutroncollectors,ru.nanolive.denseneutroncollectors.blocks.BlockDenserNeutronCollector,Hybrid neutronium collector
denseneutroncollectors:Densest_Neutron_Collector,1831,true,denseneutroncollectors,ru.nanolive.denseneutroncollectors.blocks.BlockDensestNeutronCollector,Extreme neutronium collector
EMT:PortableNode,1868,true,EMT,emt.block.BlockPortableNode,Portable Node
EMT:ShieldBlock,1869,true,EMT,emt.block.BlockShield,Shield Block
EMT:EMTSolars,1870,true,EMT,emt.block.BlockSolars,Compressed Solar Panel
EMT:EMTSolars2,1871,true,EMT,emt.block.BlockSolars,Air Infused Double Compressed Solar Panel
EMT:EMTMachines,1872,true,EMT,emt.block.BlockMachines,Industrial Wand Charging Station
EMT:EssentiaGenerators,1873,true,EMT,emt.block.BlockEssentiaGenerators,Potentia Generator
EMT:electricCloud,1874,true,EMT,emt.block.BlockElectricCloud,Electric Cloud
EnderIO:blockStirlingGenerator,1875,true,EnderIO,crazypants.enderio.machine.generator.stirling.BlockStirlingGenerator,Stirling Generator
EnderIO:blockCombustionGenerator,1876,true,EnderIO,crazypants.enderio.machine.generator.combustion.BlockCombustionGenerator,Combustion Generator
EnderIO:blockZombieGenerator,1877,true,EnderIO,crazypants.enderio.machine.generator.zombie.BlockZombieGenerator,Zombie Generator
EnderIO:blockSolarPanel,1878,true,EnderIO,crazypants.enderio.machine.solar.BlockSolarPanel,Photovoltaic Cell
EnderIO:blockSagMill,1879,true,EnderIO,crazypants.enderio.machine.crusher.BlockCrusher,SAG Mill
EnderIO:blockAlloySmelter,1880,true,EnderIO,crazypants.enderio.machine.alloy.BlockAlloySmelter,Alloy Smelter
EnderIO:blockCapacitorBank,1881,true,EnderIO,crazypants.enderio.machine.power.BlockCapacitorBank,Capacitor Bank (Deprecated)
EnderIO:blockCapBank,1882,true,EnderIO,crazypants.enderio.machine.capbank.BlockCapBank,Creative Capacitor Bank
EnderIO:blockPainter,1883,true,EnderIO,crazypants.enderio.machine.painter.BlockPainter,Painting Machine
EnderIO:blockPaintedFence,1884,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedFence,Painted Fence
EnderIO:blockPaintedFenceGate,1885,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedFenceGate,Painted Gate
EnderIO:blockPaintedWall,1886,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedWall,Painted Wall
EnderIO:blockPaintedStair,1887,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedStair,Painted Stairs
EnderIO:blockPaintedSlab,1888,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedSlab,Painted Slab
EnderIO:blockPaintedDoubleSlab,1889,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedSlab,Painted Slab
EnderIO:blockCrafter,1890,true,EnderIO,crazypants.enderio.machine.crafter.BlockCrafter,Crafter
EnderIO:blockPaintedGlowstone,1891,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedGlowstone,Painted Glowstone
EnderIO:blockPaintedCarpet,1892,true,EnderIO,crazypants.enderio.machine.painter.BlockPaintedCarpet,Painted Carpet
EnderIO:blockVat,1893,true,EnderIO,crazypants.enderio.machine.vat.BlockVat,The Vat
EnderIO:blockPowerMonitor,1894,true,EnderIO,crazypants.enderio.machine.monitor.BlockPowerMonitor,Power Monitor
EnderIO:blockFarmStation,1895,true,EnderIO,crazypants.enderio.machine.farm.BlockFarmStation,Farming Station
EnderIO:blockWirelessCharger,1896,true,EnderIO,crazypants.enderio.machine.wireless.BlockWirelessCharger,Wireless Charger
EnderIO:blockHyperCube,1897,true,EnderIO,crazypants.enderio.machine.hypercube.BlockHyperCube,Dimensional Transceiver (Deprecated)
EnderIO:blockTank,1898,true,EnderIO,crazypants.enderio.machine.tank.BlockTank,Fluid Tank
EnderIO:blockReservoir,1899,true,EnderIO,crazypants.enderio.machine.reservoir.BlockReservoir,Reservoir
EnderIO:blockVacuumChest,1900,true,EnderIO,crazypants.enderio.machine.vacuum.BlockVacuumChest,Vacuum Chest
EnderIO:blockTransceiver,1901,true,EnderIO,crazypants.enderio.machine.transceiver.BlockTransceiver,Dimensional Transceiver
EnderIO:blockBuffer,1902,true,EnderIO,crazypants.enderio.machine.buffer.BlockBuffer,Item Buffer
EnderIO:blockInventoryPanel,1903,true,EnderIO,crazypants.enderio.machine.invpanel.BlockInventoryPanel,Inventory Panel
EnderIO:blockEnderIo,1904,true,EnderIO,crazypants.enderio.enderface.BlockEnderIO,Ender IO
EnderIO:blockTravelAnchor,1905,true,EnderIO,crazypants.enderio.teleport.anchor.BlockTravelAnchor,Travel Anchor
EnderIO:blockTelePad,1906,true,EnderIO,crazypants.enderio.teleport.telepad.BlockTelePad,Telepad Block
EnderIO:blockSliceAndSplice,1907,true,EnderIO,crazypants.enderio.machine.slicensplice.BlockSliceAndSplice,Slice'N'Splice
EnderIO:blockSoulBinder,1908,true,EnderIO,crazypants.enderio.machine.soul.BlockSoulBinder,Soul Binder
EnderIO:blockPoweredSpawner,1909,true,EnderIO,crazypants.enderio.machine.spawner.BlockPoweredSpawner,Powered Spawner
EnderIO:blockKillerJoe,1910,true,EnderIO,crazypants.enderio.machine.killera.BlockKillerJoe,Killer Joe
EnderIO:blockAttractor,1911,true,EnderIO,crazypants.enderio.machine.obelisk.attractor.BlockAttractor,Attractor Obelisk
EnderIO:blockSpawnGuard,1912,true,EnderIO,crazypants.enderio.machine.obelisk.aversion.BlockAversionObelisk,Aversion Obelisk
EnderIO:blockExperienceObelisk,1913,true,EnderIO,crazypants.enderio.machine.obelisk.xp.BlockExperienceObelisk,Experience Obelisk
EnderIO:blockWeatherObelisk,1914,true,EnderIO,crazypants.enderio.machine.obelisk.weather.BlockWeatherObelisk,Weather Obelisk
EnderIO:blockInhibitorObelisk,1915,true,EnderIO,crazypants.enderio.machine.obelisk.inhibitor.BlockInhibitorObelisk,tile.blockInhibitorObelisk.name
EnderIO:blockEnchanter,1916,true,EnderIO,crazypants.enderio.machine.enchanter.BlockEnchanter,Enchanter
EnderIO:blockDarkSteelPressurePlate,1917,true,EnderIO,crazypants.enderio.block.BlockDarkSteelPressurePlate,Dark Pressure Plate
EnderIO:blockDarkSteelAnvil,1918,true,EnderIO,crazypants.enderio.block.BlockDarkSteelAnvil,Dark Steel Anvil
EnderIO:blockDarkSteelLadder,1919,true,EnderIO,crazypants.enderio.block.BlockDarkSteelLadder,Dark Steel Ladder
EnderIO:blockElectricLight,1920,true,EnderIO,crazypants.enderio.machine.light.BlockElectricLight,Powered Light
EnderIO:blockLightNode,1921,true,EnderIO,crazypants.enderio.machine.light.BlockLightNode,Light Node
EnderIO:blockReinforcedObsidian,1922,true,EnderIO,crazypants.enderio.block.BlockReinforcedObsidian,Reinforced Obsidian
EnderIO:blockFusedQuartz,1923,true,EnderIO,crazypants.enderio.material.BlockFusedQuartz,Fused Quartz
EnderIO:blockEnderRail,1924,true,EnderIO,crazypants.enderio.rail.BlockEnderRail,Ender Rail
EnderIO:blockConduitBundle,1925,true,EnderIO,crazypants.enderio.conduit.BlockConduitBundle,Conduit Connector
EnderIO:blockConduitFacade,1926,true,EnderIO,crazypants.enderio.conduit.facade.BlockConduitFacade,Conduit Facade
EnderIO:blockEndermanSkull,1927,true,EnderIO,crazypants.enderio.item.skull.BlockEndermanSkull,Enderman Head
EnderIO:blockNutrient_distillation,1928,true,EnderIO,crazypants.enderio.fluid.BlockFluidEio,Nutrient Distillation
EnderIO:blockHootch,1929,true,EnderIO,crazypants.enderio.fluid.BlockFluidEio,Hootch
EnderIO:blockRocket_fuel,1930,true,EnderIO,crazypants.enderio.fluid.BlockFluidEio,Rocket Fuel
EnderIO:blockFire_water,1931,true,EnderIO,crazypants.enderio.fluid.BlockFluidEio,Fire Water
EnderIO:blockLiquid_sunshine,1932,true,EnderIO,crazypants.enderio.fluid.BlockFluidEio,Liquid Sunshine
EnderIO:blockCloud_seed,1933,true,EnderIO,crazypants.enderio.fluid.BlockFluidEio,Cloud Seed
EnderIO:blockCloud_seed_concentrated,1934,true,EnderIO,crazypants.enderio.fluid.BlockFluidEio,Concentrated Cloud Seed
EnderIO:blockIngotStorage,1935,true,EnderIO,crazypants.enderio.material.BlockIngotStorage,Electrical Steel Block
EnderIO:blockDarkIronBars,1936,true,EnderIO,crazypants.enderio.material.BlockDarkSteelBars,Dark Steel Bars
extracells:certustank,1937,true,extracells,extracells.block.BlockCertusTank,Certus Quartz Tank
extracells:walrus,1938,true,extracells,extracells.block.BlockWalrus,Walrus
extracells:fluidcrafter,1939,true,extracells,extracells.block.BlockFluidCrafter,ME Fluid Assembler
extracells:ecbaseblock,1940,true,extracells,extracells.block.ECBaseBlock,ME Fluid Interface
extracells:hardmedrive,1941,true,extracells,extracells.block.BlockHardMEDrive$,Blast resistant ME Drive [WIP]
extracells:vibrantchamberfluid,1942,true,extracells,extracells.block.BlockVibrationChamberFluid,Fluid Vibration Chamber
ExtraUtilities:chestFull,1944,true,ExtraUtilities,com.rwtema.extrautils.tileentity.chests.BlockFullChest,Slightly Larger Chest
ExtraUtilities:enderCollector,1945,true,ExtraUtilities,com.rwtema.extrautils.tileentity.endercollector.BlockEnderCollector,Ender Collector
ExtraUtilities:endConstructor,1946,true,ExtraUtilities,com.rwtema.extrautils.tileentity.enderconstructor.BlockEnderConstructor,QED (Quasar Entanglement Device)
ExtraUtilities:endMarker,1947,true,ExtraUtilities,com.rwtema.extrautils.tileentity.enderquarry.BlockEnderMarkers,Ender-Marker
ExtraUtilities:curtains,1948,true,ExtraUtilities,com.rwtema.extrautils.block.BlockCurtain,Blackout Curtains
ExtraUtilities:angelBlock,1949,true,ExtraUtilities,com.rwtema.extrautils.block.BlockAngelBlock,Angel Block
ExtraUtilities:budoff,1950,true,ExtraUtilities,com.rwtema.extrautils.block.BlockBUD,Block Update Detector
ExtraUtilities:chandelier,1951,true,ExtraUtilities,com.rwtema.extrautils.block.BlockChandelier,Chandelier
ExtraUtilities:decorativeBlock1,1952,true,ExtraUtilities,com.rwtema.extrautils.block.BlockDecoration,Edged Stone Bricks
ExtraUtilities:decorativeBlock2,1953,true,ExtraUtilities,com.rwtema.extrautils.block.BlockDecoration,Thickened Glass
ExtraUtilities:pureLove,1954,true,ExtraUtilities,com.rwtema.extrautils.block.BlockPureLove,Pure Mana Block
ExtraUtilities:block_bedrockium,1955,true,ExtraUtilities,com.rwtema.extrautils.block.BlockBedrockium,Block of Bedrockium
ExtraUtilities:datablock,1956,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColorData,tile.extrautils:datablock.name
ExtraUtilities:colorStoneBrick,1957,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Stone Bricks (White Frequency)
ExtraUtilities:colorWoodPlanks,1958,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Oak Wood Planks (White Frequency)
ExtraUtilities:color_lightgem,1959,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Glowstone (White Frequency)
ExtraUtilities:color_stone,1960,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Stone (White Frequency)
ExtraUtilities:color_quartzBlock,1961,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Block of Quartz (White Frequency)
ExtraUtilities:color_hellsand,1962,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Soul Sand (White Frequency)
ExtraUtilities:color_redstoneLight,1963,true,ExtraUtilities,com.rwtema.extrautils.block.BlockColor,Colored Redstone Lamp (White Frequency)
